timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1787048615.595,0.5,0.000,0.651,0.834,0.6304,-0.0053,6.15,-0.36262,0.164,0.191,0.000,-0.3581,-0.3795,TRACKING,R+C
1787048615.722,0.5,0.000,0.651,0.835,0.6350,-0.0054,6.10,-0.36679,0.163,0.201,0.000,-0.3590,-0.3803,TRACKING,R+C
1787048615.836,0.5,0.000,0.651,0.836,0.6329,-0.0053,6.14,-0.36414,0.164,0.211,0.000,-0.3576,-0.3789,TRACKING,R+C
1787048615.927,0.5,0.000,0.655,0.836,0.6270,-0.0112,3.83,-0.50124,0.150,0.221,0.000,-0.4434,-0.4653,TRACKING,R+C
1787048616.011,0.5,0.000,0.655,0.826,0.6335,-0.0141,5.60,-0.35509,0.164,0.230,0.000,-0.4521,-0.4763,TRACKING,R+C
1787048616.096,0.5,0.000,0.653,0.820,0.6290,-0.0177,5.38,-0.40209,0.160,0.238,0.000,-0.5234,-0.5497,TRACKING,R+C
1787048616.182,0.5,0.000,0.652,0.820,0.6282,-0.0038,11.87,-0.00978,0.199,0.246,0.000,-0.4296,-0.4553,TRACKING,R+C
1787048616.276,0.5,0.000,0.651,0.818,0.6363,-0.0005,15.49,0.24612,0.175,0.254,0.000,-0.5850,-0.6115,TRACKING,R+C
1787048616.364,0.5,0.000,0.650,0.818,0.6452,-0.0116,12.28,0.07346,0.193,0.261,0.000,-0.5262,-0.5548,TRACKING,R+C
1787048616.458,0.5,0.000,0.649,0.811,0.6561,-0.0207,8.51,-0.23040,0.177,0.268,0.000,-0.6283,-0.6591,TRACKING,R+C
1787048616.546,0.5,0.000,0.648,0.807,0.6647,-0.0218,9.75,-0.12419,0.188,0.275,0.000,-0.5994,-0.6314,TRACKING,R+C
1787048616.639,10.5,0.000,0.648,0.804,0.6672,-0.0221,10.39,-0.06646,0.193,0.281,0.000,-0.5811,-0.6134,TRACKING,R+C
1787048616.724,10.5,0.000,0.648,0.805,0.6680,-0.0235,10.88,0.00816,0.199,0.287,0.000,-0.5656,-0.5982,TRACKING,R+C
1787048616.815,10.5,0.000,0.648,0.808,0.6759,-0.0264,10.83,0.04783,0.195,0.293,0.000,-0.6018,-0.6349,TRACKING,R+C
1787048616.902,10.5,0.000,0.649,0.804,0.6822,-0.0282,11.44,0.16276,0.184,0.298,0.000,-0.6808,-0.7137,TRACKING,R+C
1787048616.992,10.5,0.000,0.650,0.813,0.6854,-0.0295,11.88,0.23515,0.176,0.308,0.000,-0.7387,-0.7717,TRACKING,R+C
1787048617.075,10.5,0.000,0.651,0.813,0.6925,-0.0300,12.44,0.30123,0.170,0.313,0.000,-0.7183,-0.7514,TRACKING,R+C
1787048617.164,10.5,0.000,0.653,0.795,0.6644,-0.0337,8.69,0.04065,0.196,0.317,0.000,-0.5981,-0.6304,TRACKING,R+C
1787048617.246,10.5,0.000,0.655,0.794,0.6293,-0.0372,7.65,0.04665,0.195,0.321,0.000,-0.5999,-0.6316,TRACKING,R+C
1787048617.341,10.5,0.000,0.653,0.801,0.6197,-0.0262,11.30,0.26215,0.174,0.325,0.000,-0.7022,-0.7320,TRACKING,R+C
1787048617.424,10.5,0.000,0.652,0.800,0.6336,-0.0268,9.88,0.20890,0.179,0.329,0.000,-0.6387,-0.6670,TRACKING,R+C
1787048617.515,10.5,0.000,0.650,0.802,0.6972,-0.0174,14.27,0.56073,0.150,0.332,0.000,-0.7443,-0.7700,TRACKING,R+C
1787048617.607,10.5,0.000,0.647,0.830,0.6791,-0.0233,10.91,0.44315,0.156,0.336,0.000,-0.6842,-0.7084,TRACKING,R+C
1787048617.701,11.3,0.000,0.646,0.845,0.6283,-0.0234,8.90,0.37260,0.163,0.339,0.000,-0.5858,-0.6074,TRACKING,R+C
1787048617.791,11.3,0.000,0.645,0.854,0.6098,-0.0188,7.50,0.29180,0.171,0.342,0.000,-0.4998,-0.5180,TRACKING,R+C
1787048617.883,11.3,0.000,0.647,0.856,0.6041,-0.0172,6.06,0.16866,0.183,0.345,0.000,-0.3963,-0.4132,TRACKING,R+C
1787048617.972,11.3,0.000,0.648,0.857,0.6047,-0.0124,3.75,-0.02324,0.198,0.348,0.000,-0.2564,-0.2700,TRACKING,R+C
1787048618.060,11.3,0.000,0.649,0.859,0.6102,-0.0043,5.18,0.15117,0.185,0.350,0.000,-0.2185,-0.2279,TRACKING,R+C
1787048618.143,11.3,0.000,0.647,0.868,0.6016,0.0006,4.20,0.08696,0.191,0.353,0.000,-0.1294,-0.1358,TRACKING,R+C
1787048618.234,11.3,0.000,0.648,0.869,0.5885,0.0021,3.77,0.06256,0.194,0.355,0.000,-0.1001,-0.1054,TRACKING,R+C
1787048618.320,11.3,0.000,0.650,0.867,0.4991,0.0045,3.49,0.05493,0.195,0.357,0.000,-0.0655,-0.0693,TRACKING,R+C
1787048618.405,11.3,0.000,0.653,0.863,0.5362,-0.0025,-0.12,-0.13955,0.186,0.360,0.000,-0.0544,-0.0579,TRACKING,R+C
1787048618.492,11.3,0.000,0.652,0.874,0.6817,0.0026,1.13,-0.08199,0.192,0.362,0.000,-0.0287,-0.0312,TRACKING,R+C
1787048618.581,11.3,0.000,0.652,0.873,0.6325,0.0030,0.94,-0.09938,0.190,0.369,0.000,-0.0219,-0.0242,TRACKING,R+C
1787048618.679,11.3,0.000,0.648,0.857,0.4592,0.0062,2.18,-0.00671,0.199,0.375,0.000,-0.0118,-0.0133,TRACKING,R+C
1787048618.776,11.2,0.000,0.646,0.854,0.4874,0.0069,2.47,0.00809,0.199,0.381,0.000,-0.0120,-0.0135,TRACKING,R+C
1787048618.864,11.2,0.000,0.648,0.868,0.6512,0.0079,2.25,0.00387,0.200,0.387,0.000,0.0041,0.0034,TRACKING,R+C
1787048618.955,11.2,0.000,0.649,0.873,0.5692,0.0091,3.14,0.09807,0.190,0.393,0.000,0.0037,0.0036,TRACKING,R+C
