timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1787049023.033,0.4,0.000,0.639,0.000,0.6000,0.0027,0.66,0.00829,0.199,0.206,0.000,0.0065,0.0056,TRACKING,C_only
1787049023.219,0.4,0.000,0.639,0.000,0.6000,0.0032,0.82,0.01596,0.198,0.231,0.000,0.0070,0.0068,TRACKING,C_only
1787049023.298,0.4,0.000,0.639,0.000,0.6000,0.0024,0.72,0.01248,0.199,0.254,0.000,0.0025,0.0030,TRACKING,C_only
1787049023.382,0.4,0.000,0.638,0.000,0.6000,0.0005,0.57,0.00050,0.200,0.276,0.000,-0.0142,-0.0117,TRACKING,C_only
1787049023.464,0.4,0.000,0.638,0.000,0.6000,0.0001,0.52,-0.00278,0.200,0.298,0.000,-0.0172,-0.0162,TRACKING,C_only
1787049023.548,0.4,0.000,0.637,0.000,0.6000,-0.0006,0.49,-0.00753,0.199,0.318,0.000,-0.0238,-0.0220,TRACKING,C_only
1787049023.632,0.4,0.000,0.637,0.000,0.6000,-0.0030,-0.39,-0.05823,0.194,0.337,0.000,-0.0292,-0.0269,TRACKING,C_only
1787049023.717,0.4,0.000,0.637,0.000,0.6000,-0.0034,-0.25,-0.05117,0.195,0.355,0.000,-0.0372,-0.0336,TRACKING,C_only
1787049023.797,0.4,0.000,0.638,0.000,0.6000,-0.0051,-0.57,-0.08199,0.192,0.372,0.000,-0.0511,-0.0451,TRACKING,C_only
1787049023.879,0.4,0.000,0.638,0.000,0.6000,-0.0040,0.13,-0.03709,0.196,0.389,0.000,-0.0531,-0.0477,TRACKING,C_only
1787049023.958,0.4,0.000,0.638,0.000,0.6000,-0.0036,1.03,0.04115,0.196,0.404,0.000,-0.0652,-0.0566,TRACKING,C_only
1787049024.032,0.4,0.000,0.640,0.000,0.6000,-0.0043,0.60,-0.01808,0.198,0.419,0.000,-0.0680,-0.0596,TRACKING,C_only
1787049024.100,11.2,0.000,0.641,0.000,0.6000,-0.0043,0.59,-0.01858,0.198,0.433,0.000,-0.0677,-0.0592,TRACKING,C_only
1787049024.173,11.2,0.000,0.642,0.000,0.6000,-0.0034,1.10,0.01823,0.198,0.446,0.000,-0.0688,-0.0593,TRACKING,C_only
1787049024.242,11.2,0.000,0.640,0.000,0.6000,-0.0002,2.68,0.11767,0.188,0.459,0.000,-0.0784,-0.0653,TRACKING,C_only
1787049024.318,11.2,0.000,0.639,0.000,0.6000,-0.0013,2.83,0.14553,0.185,0.471,0.000,-0.0939,-0.0765,TRACKING,C_only
1787049024.398,11.2,0.000,0.638,0.000,0.6000,-0.0036,2.25,0.16224,0.184,0.483,0.000,-0.0968,-0.0793,TRACKING,C_only
1787049024.484,11.2,0.000,0.638,0.000,0.6000,-0.0048,1.74,0.15771,0.184,0.493,0.000,-0.0913,-0.0751,TRACKING,C_only
1787049024.570,11.2,0.000,0.637,0.000,0.6000,-0.0058,0.87,0.15642,0.184,0.504,0.000,-0.0686,-0.0580,TRACKING,C_only
1787049024.650,11.2,0.000,0.637,0.000,0.6000,-0.0053,-0.65,0.09152,0.191,0.514,0.000,-0.0161,-0.0190,TRACKING,C_only
1787049024.730,11.2,0.000,0.637,0.000,0.6000,-0.0041,-1.11,0.07665,0.192,0.523,0.000,0.0118,0.0059,TRACKING,C_only
1787049024.806,11.2,0.000,0.637,0.000,0.6000,0.0002,-2.44,-0.03656,0.196,0.532,0.000,0.0797,0.0553,TRACKING,C_only
1787049024.874,11.2,0.000,0.640,0.000,0.6000,0.0078,-0.82,0.28979,0.171,0.540,0.000,0.2154,0.1532,TRACKING,C_only
1787049024.949,11.2,0.000,0.641,0.000,0.6000,0.0102,-2.21,0.20191,0.180,0.548,0.000,0.2599,0.1959,TRACKING,C_only
1787049025.022,11.2,0.000,0.642,0.000,0.6000,0.0117,-4.80,0.03897,0.196,0.556,0.000,0.2917,0.2224,TRACKING,C_only
1787049025.091,11.2,0.000,0.640,0.000,0.6000,0.0673,9.98,0.73667,0.150,0.563,0.000,0.7723,0.5300,TRACKING,C_only
1787049025.167,13.1,0.000,0.639,0.000,0.6000,0.0508,4.11,0.53503,0.150,0.570,0.000,0.7247,0.5426,TRACKING,C_only
1787049025.243,13.1,0.000,0.638,0.000,0.6000,0.0416,-1.52,0.31729,0.168,0.576,0.000,0.6695,0.5085,TRACKING,C_only
1787049025.327,13.1,0.000,0.638,0.000,0.6000,0.0413,-3.08,0.25501,0.174,0.583,0.000,0.6681,0.5004,TRACKING,C_only
1787049025.411,13.1,0.000,0.638,0.000,0.6000,0.0406,-5.83,0.10728,0.189,0.588,0.000,0.6339,0.4767,TRACKING,C_only
1787049025.491,13.1,0.000,0.638,0.000,0.6000,0.0424,-7.01,0.00337,0.200,0.594,0.000,0.6096,0.4566,TRACKING,C_only
1787049025.569,13.1,0.000,0.639,0.000,0.6000,0.0439,-7.57,-0.05730,0.194,0.599,0.000,0.6566,0.4800,TRACKING,C_only
1787049025.639,13.1,0.000,0.639,0.000,0.6000,0.0484,-8.09,-0.17046,0.183,0.604,0.000,0.7574,0.5421,TRACKING,C_only
1787049025.713,13.1,0.000,0.640,0.000,0.6000,0.0525,-5.59,0.15448,0.185,0.609,0.000,0.7608,0.5519,TRACKING,C_only
1787049025.781,13.1,0.000,0.645,0.000,0.6000,0.0587,-4.21,0.30042,0.170,0.614,0.000,0.8941,0.6306,TRACKING,C_only
1787049025.859,13.1,0.000,0.646,0.000,0.6000,0.0593,-5.49,0.24481,0.176,0.618,0.000,0.8846,0.6347,TRACKING,C_only
1787049025.933,13.1,0.000,0.000,0.643,0.6000,-0.1645,13.08,0.95587,0.150,0.568,0.000,-1.0000,0.0863,UNCERTAIN,R_only
1787049026.007,13.1,0.000,0.000,0.642,0.6000,-0.1954,3.72,0.63427,0.150,0.532,0.000,-1.0000,-0.4309,UNCERTAIN,R_only
1787049026.082,13.1,0.000,0.000,0.642,0.6000,-0.2158,-3.56,0.32205,0.168,0.507,0.000,-1.0000,-0.7245,UNCERTAIN,R_only
1787049026.162,13.1,0.000,0.000,0.642,0.6000,-0.2173,-4.80,0.26353,0.174,0.490,0.000,-1.0000,-0.7820,UNCERTAIN,R_only
1787049026.247,13.0,0.000,0.000,0.642,0.6000,-0.2129,-7.77,0.06506,0.193,0.478,0.000,-1.0000,-0.7996,UNCERTAIN,R_only
1787049026.328,13.0,0.000,0.000,0.643,0.6000,-0.2027,-8.05,0.04798,0.195,0.469,0.000,-1.0000,-0.8083,UNCERTAIN,R_only
1787049026.402,13.0,0.000,0.000,0.647,0.6000,-0.1746,-9.59,-0.01514,0.198,0.464,0.000,-1.0000,-0.8123,UNCERTAIN,R_only
1787049026.494,13.0,0.000,0.000,0.647,0.6000,-0.1397,-7.67,-0.01211,0.198,0.379,0.000,-1.0000,-0.8160,PREDICTING,prediction
1787049026.605,13.0,0.691,0.670,0.674,0.4687,0.1680,-10.19,0.13442,0.187,0.395,0.000,1.0000,-0.0465,TRACKING,L+C+R_fused
1787049026.683,13.0,0.670,0.000,0.645,0.4970,-0.0335,-4.74,0.47746,0.152,0.410,0.000,-0.2807,-0.2205,TRACKING,L+R_midpoint
1787049026.750,13.0,0.666,0.000,0.000,0.4970,-0.0186,-1.74,0.72519,0.150,0.413,0.000,-0.1190,-0.1132,UNCERTAIN,L_only
1787049026.820,13.0,0.663,0.000,0.000,0.4970,-0.0147,-3.84,0.69304,0.150,0.416,0.000,0.0391,0.0195,UNCERTAIN,L_only
1787049026.889,13.0,0.657,0.000,0.000,0.4970,-0.0033,-7.71,0.62866,0.150,0.418,0.000,0.3930,0.2954,UNCERTAIN,L_only
1787049026.962,13.0,0.654,0.000,0.000,0.4970,0.0037,-9.51,0.58930,0.150,0.420,0.000,0.5650,0.4581,UNCERTAIN,L_only
1787049027.038,13.0,0.649,0.000,0.000,0.4970,0.0222,-13.39,0.49229,0.151,0.422,0.000,0.8971,0.7159,UNCERTAIN,L_only
1787049027.139,13.0,0.649,0.000,0.000,0.4970,0.0178,-10.71,0.39384,0.151,0.422,0.000,0.8971,0.7528,UNCERTAIN,prediction
