timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1787048918.463,0.5,0.000,0.655,0.847,0.5712,0.0033,1.45,-0.01786,0.198,0.196,0.000,-0.0196,-0.0212,TRACKING,R+C
1787048918.602,0.5,0.000,0.655,0.857,0.5631,0.0031,1.41,-0.02050,0.198,0.211,0.000,-0.0201,-0.0218,TRACKING,R+C
1787048918.709,0.5,0.000,0.656,0.851,0.5713,0.0035,1.53,-0.01534,0.198,0.226,0.000,-0.0194,-0.0211,TRACKING,R+C
1787048918.794,0.5,0.000,0.654,0.848,0.5795,0.0022,1.23,-0.02665,0.197,0.239,0.000,-0.0241,-0.0260,TRACKING,R+C
1787048918.885,0.5,0.000,0.654,0.852,0.5839,0.0013,0.90,-0.04768,0.195,0.252,0.000,-0.0275,-0.0296,TRACKING,R+C
1787048918.973,0.5,0.000,0.652,0.849,0.5947,0.0024,1.16,-0.03988,0.196,0.265,0.000,-0.0235,-0.0254,TRACKING,R+C
1787048919.061,0.5,0.000,0.650,0.858,0.5845,0.0026,1.39,-0.03046,0.197,0.277,0.000,-0.0269,-0.0290,TRACKING,R+C
1787048919.164,0.5,0.897,0.649,0.861,0.5500,0.0028,1.52,-0.01882,0.198,0.288,0.000,-0.0269,-0.0290,TRACKING,L+C+R_fused
1787048919.266,0.5,0.888,0.653,0.841,0.5546,0.0015,1.96,0.01139,0.199,0.298,0.000,-0.0497,-0.0527,TRACKING,L+C+R_fused
1787048919.351,0.5,0.000,0.653,0.810,0.5878,0.0028,2.15,0.01815,0.198,0.308,0.000,-0.0416,-0.0441,TRACKING,R+C
1787048919.440,0.5,0.000,0.649,0.844,0.5526,0.0046,1.77,0.00808,0.199,0.318,0.000,-0.0116,-0.0128,TRACKING,R+C
1787048919.523,10.4,0.000,0.650,0.840,0.5948,0.0053,1.77,0.01283,0.199,0.327,0.000,-0.0038,-0.0046,TRACKING,R+C
