timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786443026.249,0.4,0.906,0.839,0.927,0.4774,0.0015,3.83,0.07440,0.193,0.300,0.000,-0.1906,0.1094,TRACKING,L+C+R_fused
1786443026.548,0.4,0.909,0.839,0.932,0.4818,-0.0015,2.26,-0.02082,0.198,0.300,0.000,-0.1712,0.1288,TRACKING,L+C+R_fused
1786443026.842,0.4,0.908,0.841,0.911,0.4777,-0.0102,1.54,-0.02105,0.198,0.300,0.000,-0.2835,-0.2835,TRACKING,L+C+R_fused
1786443027.132,0.4,0.913,0.841,0.916,0.5071,-0.0201,1.27,-0.04960,0.195,0.300,0.000,-0.4653,-0.4653,TRACKING,L+C+R_fused
1786443027.413,3.4,0.918,0.844,0.900,0.5095,-0.0194,2.61,0.03776,0.196,0.300,0.000,-0.4993,-0.1993,TRACKING,L+C+R_fused
1786443027.708,3.4,0.912,0.842,0.903,0.5114,-0.0106,3.44,0.07978,0.192,0.300,0.000,-0.3938,-0.0938,TRACKING,L+C+R_fused
1786443028.008,3.4,0.905,0.844,0.910,0.5125,-0.0109,-0.97,-0.14415,0.186,0.300,0.000,-0.2125,-0.2125,TRACKING,L+C+R_fused
1786443028.307,3.4,0.911,0.845,0.914,0.5307,-0.0044,-1.28,-0.21311,0.179,0.300,0.000,-0.0902,-0.0902,TRACKING,L+C+R_fused
1786443028.601,3.4,0.920,0.842,0.910,0.5131,-0.0049,-4.70,-0.49519,0.150,0.300,0.000,0.0566,0.0566,TRACKING,L+C+R_fused
1786443028.891,3.4,0.927,0.841,0.905,0.5145,-0.0006,-6.08,-0.70795,0.150,0.300,0.000,0.2291,0.2291,TRACKING,L+C+R_fused
1786443029.120,3.4,0.000,0.838,0.894,0.4836,0.0027,-4.44,-0.80849,0.150,0.300,0.000,0.1694,0.1694,TRACKING,R+C
1786443029.349,3.4,0.000,0.835,0.895,0.5020,-0.0040,-3.65,-0.87951,0.150,0.300,0.000,-0.1258,-0.1258,TRACKING,R+C
1786443029.587,3.4,0.000,0.831,0.861,0.5325,-0.0143,0.17,-0.77736,0.150,0.300,0.000,-0.6965,-0.6965,TRACKING,R+C
1786443029.819,4.1,0.000,0.830,0.853,0.5722,-0.0250,3.15,-0.72993,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443030.060,4.1,0.000,0.831,0.881,0.5822,-0.0361,2.52,-0.86863,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443030.293,4.1,0.000,0.833,0.877,0.5939,-0.0310,5.69,-0.75018,0.150,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443030.528,4.1,0.000,0.832,0.879,0.5946,-0.0255,7.04,-0.68003,0.150,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443030.762,4.1,0.000,0.835,0.876,0.6006,-0.0297,6.56,-0.70361,0.150,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443030.991,4.3,0.000,0.835,0.875,0.5959,-0.0267,7.06,-0.71642,0.150,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443031.211,4.3,0.000,0.837,0.873,0.6101,-0.0361,7.12,-0.67650,0.150,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443031.435,4.3,0.000,0.838,0.878,0.6214,-0.0354,10.20,-0.43905,0.156,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443031.658,4.3,0.000,0.841,0.878,0.6306,-0.0429,8.10,-0.57988,0.150,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443031.890,4.3,0.000,0.842,0.876,0.6404,-0.0502,8.71,-0.50117,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443032.125,4.4,0.000,0.846,0.877,0.6393,-0.0578,8.33,-0.50837,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443032.354,4.4,0.000,0.848,0.869,0.6367,-0.0612,8.67,-0.45797,0.154,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443032.581,4.4,0.000,0.851,0.872,0.6310,-0.0618,8.09,-0.47273,0.153,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443032.811,4.4,0.000,0.849,0.872,0.6285,-0.0661,7.30,-0.46250,0.154,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443033.040,4.4,0.000,0.858,0.876,0.6189,-0.0644,7.67,-0.37536,0.162,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443033.263,4.4,0.000,0.860,0.877,0.6054,-0.0595,7.13,-0.37013,0.163,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443033.486,4.4,0.000,0.863,0.879,0.5993,-0.0585,5.51,-0.43125,0.157,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443033.707,4.4,0.000,0.863,0.881,0.5908,-0.0529,5.88,-0.35252,0.165,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443033.925,4.4,0.000,0.866,0.891,0.5755,-0.0440,6.28,-0.30581,0.169,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443034.141,4.4,0.000,0.865,0.903,0.5619,-0.0331,7.71,-0.19010,0.181,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443034.357,4.6,0.000,0.863,0.913,0.5540,-0.0203,6.93,-0.22174,0.178,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443034.575,4.6,0.000,0.865,0.918,0.5397,-0.0137,6.30,-0.25267,0.175,0.300,0.000,-0.8753,-0.5753,TRACKING,R+C
1786443034.793,4.6,0.000,0.861,0.921,0.5323,-0.0072,6.55,-0.21882,0.178,0.300,0.000,-0.7213,-0.4213,TRACKING,R+C
1786443035.007,4.6,0.000,0.860,0.917,0.5293,-0.0021,5.48,-0.26346,0.174,0.300,0.000,-0.5859,-0.2859,TRACKING,R+C
1786443035.223,4.6,0.000,0.861,0.913,0.5196,0.0026,5.34,-0.28813,0.171,0.300,0.000,-0.4951,-0.1951,TRACKING,R+C
1786443035.440,4.6,0.000,0.856,0.914,0.5244,0.0013,5.58,-0.24972,0.175,0.300,0.000,-0.5057,-0.2057,TRACKING,R+C
1786443035.660,4.6,0.000,0.855,0.905,0.5366,-0.0087,4.35,-0.33949,0.166,0.300,0.000,-0.5834,-0.2834,TRACKING,R+C
1786443035.890,4.6,0.000,0.857,0.900,0.5579,-0.0110,6.45,-0.22442,0.178,0.300,0.000,-0.7961,-0.4961,TRACKING,R+C
1786443036.115,4.6,0.000,0.856,0.902,0.5560,-0.0181,7.90,-0.15491,0.185,0.300,0.000,-0.9366,-0.6366,TRACKING,R+C
1786443036.343,4.6,0.000,0.859,0.894,0.5660,-0.0288,6.42,-0.25594,0.174,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443036.570,4.4,0.000,0.862,0.890,0.5683,-0.0357,5.27,-0.32234,0.168,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443036.800,4.4,0.000,0.864,0.892,0.5510,-0.0342,4.56,-0.40168,0.160,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443037.024,4.4,0.000,0.862,0.900,0.5363,-0.0217,4.94,-0.36138,0.164,0.300,0.000,-0.9432,-0.6432,TRACKING,R+C
1786443037.247,4.4,0.000,0.858,0.899,0.5268,-0.0136,3.08,-0.48509,0.151,0.300,0.000,-0.7834,-0.7834,TRACKING,R+C
1786443037.464,4.4,0.000,0.856,0.907,0.5159,0.0006,2.87,-0.48984,0.151,0.300,0.000,-0.3612,-0.0612,TRACKING,R+C
1786443037.689,4.5,0.000,0.852,0.911,0.5108,0.0164,6.21,-0.28004,0.172,0.300,0.000,-0.2339,0.0661,TRACKING,R+C
1786443037.909,4.5,0.000,0.851,0.910,0.5062,0.0209,5.20,-0.36857,0.163,0.300,0.000,0.1059,0.4059,TRACKING,R+C
1786443038.134,4.5,0.000,0.846,0.900,0.5118,0.0192,8.06,-0.22479,0.178,0.300,0.000,-0.2763,0.0237,TRACKING,R+C
1786443038.360,4.5,0.000,0.841,0.890,0.5473,-0.0126,4.90,-0.44398,0.156,0.300,0.000,-0.8285,-0.8285,TRACKING,R+C
1786443038.593,4.5,0.000,0.846,0.876,0.5711,-0.0325,5.44,-0.48582,0.151,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443038.824,4.4,0.000,0.851,0.864,0.5944,-0.0552,4.08,-0.62962,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443039.059,4.4,0.000,0.851,0.862,0.5903,-0.0520,4.13,-0.64157,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443039.297,4.4,0.000,0.846,0.861,0.5939,-0.0476,4.52,-0.58162,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443039.526,4.4,0.000,0.843,0.857,0.5900,-0.0393,4.25,-0.64404,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443039.762,4.4,0.000,0.838,0.857,0.5806,-0.0237,7.66,-0.46466,0.154,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443039.996,4.3,0.000,0.836,0.855,0.5786,-0.0255,2.87,-0.84661,0.150,0.300,0.000,-1.0000,-1.0000,TRACKING,R+C
1786443040.232,4.3,0.000,0.832,0.854,0.5799,-0.0148,5.96,-0.70923,0.150,0.300,0.000,-1.0000,-0.7000,TRACKING,R+C
1786443040.467,4.3,0.000,0.831,0.857,0.5633,-0.0112,3.51,-1.00116,0.150,0.300,0.000,-0.9101,-0.9101,TRACKING,R+C
