timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786981844.848,0.0,0.889,0.957,0.948,0.4370,-0.0179,1.17,-0.79806,0.150,0.180,0.000,-0.4915,-0.4312,TRACKING,L+C+R_fused
1786981844.949,0.0,0.889,0.957,0.948,0.4362,-0.0179,1.22,-0.78700,0.150,0.180,0.000,-0.4916,-0.4922,TRACKING,L+C+R_fused
1786981844.968,0.0,0.887,0.959,0.947,0.4346,-0.0176,2.10,-0.63606,0.150,0.180,0.000,-0.4966,-0.5053,TRACKING,L+C+R_fused
1786981844.980,0.0,0.883,0.959,0.948,0.4413,-0.0177,1.76,-0.69672,0.150,0.180,0.000,-0.4948,-0.5061,TRACKING,L+C+R_fused
1786981844.986,0.0,0.886,0.959,0.947,0.4357,-0.0177,1.91,-0.67375,0.150,0.180,0.000,-0.4958,-0.5069,TRACKING,L+C+R_fused
1786981845.011,0.0,0.884,0.958,0.947,0.4379,-0.0176,1.56,-0.77414,0.150,0.180,0.000,-0.4977,-0.5092,TRACKING,L+C+R_fused
1786981845.018,0.0,0.885,0.958,0.947,0.4373,-0.0176,1.56,-0.77414,0.150,0.180,0.000,-0.4977,-0.5095,TRACKING,L+C+R_fused
1786981845.034,0.0,0.880,0.958,0.947,0.4295,-0.0175,1.98,-0.64933,0.150,0.180,0.000,-0.4920,-0.5039,TRACKING,L+C+R_fused
1786981845.053,0.0,0.879,0.958,0.947,0.4277,-0.0175,1.84,-0.68559,0.150,0.180,0.000,-0.4932,-0.5045,TRACKING,L+C+R_fused
1786981845.077,0.0,0.881,0.958,0.947,0.4300,-0.0175,1.84,-0.68559,0.150,0.180,0.000,-0.4932,-0.5045,TRACKING,L+C+R_fused
1786981845.092,0.0,0.877,0.958,0.947,0.4372,-0.0176,1.55,-0.78189,0.150,0.180,0.000,-0.4983,-0.5094,TRACKING,L+C+R_fused
1786981845.107,0.0,0.884,0.958,0.946,0.4342,-0.0176,1.55,-0.78189,0.150,0.180,0.000,-0.4983,-0.5100,TRACKING,L+C+R_fused
1786981845.122,0.0,0.884,0.958,0.947,0.4360,-0.0176,1.50,-0.79420,0.150,0.180,0.000,-0.4987,-0.5106,TRACKING,L+C+R_fused
1786981845.139,0.0,0.885,0.958,0.947,0.4356,-0.0176,1.50,-0.79420,0.150,0.180,0.000,-0.4987,-0.5106,TRACKING,L+C+R_fused
1786981845.149,0.0,0.884,0.958,0.947,0.4342,-0.0176,1.50,-0.79420,0.150,0.180,0.000,-0.4987,-0.5107,TRACKING,L+C+R_fused
1786981845.164,0.0,0.882,0.958,0.947,0.4355,-0.0176,1.50,-0.79420,0.150,0.180,0.000,-0.4987,-0.5107,TRACKING,L+C+R_fused
1786981845.190,0.0,0.884,0.958,0.947,0.4352,-0.0176,1.50,-0.79420,0.150,0.180,0.000,-0.4987,-0.5107,TRACKING,L+C+R_fused
1786981845.212,0.0,0.882,0.958,0.945,0.4359,-0.0176,1.50,-0.79420,0.150,0.180,0.000,-0.4987,-0.5107,TRACKING,L+C+R_fused
1786981845.234,0.0,0.881,0.958,0.945,0.4334,-0.0177,1.35,-0.83579,0.150,0.180,0.000,-0.5004,-0.5123,TRACKING,L+C+R_fused
1786981845.252,0.0,0.879,0.958,0.944,0.4309,-0.0177,1.35,-0.83579,0.150,0.180,0.000,-0.5004,-0.5125,TRACKING,L+C+R_fused
1786981845.271,0.0,0.889,0.958,0.944,0.4390,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5152,TRACKING,L+C+R_fused
1786981845.288,0.0,0.890,0.958,0.945,0.4361,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5155,TRACKING,L+C+R_fused
1786981845.302,0.0,0.892,0.958,0.944,0.4370,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.316,0.0,0.893,0.958,0.944,0.4345,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.334,0.0,0.890,0.958,0.945,0.4339,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.345,0.0,0.887,0.958,0.944,0.4373,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.363,0.0,0.889,0.958,0.944,0.4380,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.385,0.0,0.889,0.958,0.945,0.4370,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.406,0.0,0.883,0.958,0.946,0.4421,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.424,0.0,0.891,0.958,0.946,0.4348,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.434,0.0,0.887,0.958,0.946,0.4368,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.456,0.0,0.889,0.958,0.946,0.4393,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.482,0.0,0.888,0.958,0.946,0.4382,-0.0178,1.13,-0.90135,0.150,0.180,0.000,-0.5031,-0.5156,TRACKING,L+C+R_fused
1786981845.498,0.0,0.891,0.958,0.945,0.4343,-0.0177,1.35,-0.83579,0.150,0.180,0.000,-0.5004,-0.5129,TRACKING,L+C+R_fused
1786981845.514,0.0,0.889,0.958,0.946,0.4369,-0.0177,1.35,-0.83579,0.150,0.180,0.000,-0.5004,-0.5126,TRACKING,L+C+R_fused
1786981845.530,0.0,0.891,0.958,0.946,0.4342,-0.0177,1.35,-0.83579,0.150,0.180,0.000,-0.5004,-0.5125,TRACKING,L+C+R_fused
1786981845.546,0.0,0.887,0.959,0.946,0.4370,-0.0176,1.65,-0.78584,0.150,0.180,0.000,-0.5021,-0.5138,TRACKING,L+C+R_fused
1786981845.570,0.0,0.891,0.958,0.946,0.4362,-0.0176,1.78,-0.75298,0.150,0.180,0.000,-0.5023,-0.5141,TRACKING,L+C+R_fused
1786981845.585,0.0,0.890,0.958,0.946,0.4389,-0.0176,1.78,-0.75298,0.150,0.180,0.000,-0.5023,-0.5141,TRACKING,L+C+R_fused
1786981845.601,39.4,0.887,0.958,0.946,0.4332,-0.0176,1.78,-0.75298,0.150,0.180,0.000,-0.5023,-0.5141,TRACKING,L+C+R_fused
1786981845.614,39.4,0.890,0.958,0.945,0.4350,-0.0176,1.78,-0.75298,0.150,0.180,0.000,-0.5023,-0.5141,TRACKING,L+C+R_fused
1786981845.631,39.4,0.892,0.957,0.944,0.4381,-0.0178,1.40,-0.81267,0.150,0.180,0.000,-0.4998,-0.5122,TRACKING,L+C+R_fused
1786981845.642,39.4,0.890,0.957,0.944,0.4446,-0.0178,1.40,-0.81267,0.150,0.180,0.000,-0.4998,-0.5119,TRACKING,L+C+R_fused
1786981845.661,39.4,0.890,0.957,0.944,0.4364,-0.0178,1.37,-0.81555,0.150,0.180,0.000,-0.4994,-0.5114,TRACKING,L+C+R_fused
1786981845.665,39.4,0.891,0.957,0.946,0.4395,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.680,39.4,0.888,0.957,0.946,0.4439,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.694,39.4,0.889,0.957,0.946,0.4409,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.711,39.4,0.892,0.957,0.946,0.4413,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.729,39.4,0.889,0.957,0.946,0.4355,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.742,39.4,0.890,0.957,0.946,0.4413,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.742,39.4,0.892,0.957,0.946,0.4388,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.758,39.4,0.891,0.957,0.945,0.4418,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.775,39.4,0.892,0.957,0.946,0.4386,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.790,39.4,0.891,0.957,0.934,0.4444,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.806,39.4,0.891,0.957,0.935,0.4412,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.826,39.4,0.891,0.957,0.935,0.4395,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.842,39.4,0.890,0.957,0.934,0.4397,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.856,39.4,0.887,0.957,0.935,0.4378,-0.0178,1.32,-0.82619,0.150,0.180,0.000,-0.4993,-0.5113,TRACKING,L+C+R_fused
1786981845.866,39.4,0.892,0.957,0.933,0.4398,-0.0178,1.38,-0.81837,0.150,0.180,0.000,-0.5001,-0.5120,TRACKING,L+C+R_fused
1786981845.882,39.4,0.889,0.957,0.934,0.4378,-0.0178,1.38,-0.81837,0.150,0.180,0.000,-0.5001,-0.5121,TRACKING,L+C+R_fused
1786981845.902,39.4,0.896,0.956,0.943,0.4285,-0.0177,2.02,-0.60622,0.150,0.180,0.000,-0.4902,-0.5025,TRACKING,L+C+R_fused
1786981845.912,39.4,0.890,0.956,0.943,0.4248,-0.0176,2.08,-0.60903,0.150,0.180,0.000,-0.4920,-0.5029,TRACKING,L+C+R_fused
1786981845.934,39.4,0.896,0.956,0.942,0.4284,-0.0176,2.08,-0.61778,0.150,0.180,0.000,-0.4933,-0.5041,TRACKING,L+C+R_fused
1786981845.949,39.4,0.886,0.956,0.943,0.4242,-0.0176,2.08,-0.61778,0.150,0.180,0.000,-0.4933,-0.5043,TRACKING,L+C+R_fused
1786981845.949,39.4,0.895,0.956,0.943,0.4282,-0.0176,2.08,-0.61778,0.150,0.180,0.000,-0.4933,-0.5043,TRACKING,L+C+R_fused
1786981845.992,39.4,0.896,0.956,0.943,0.4253,-0.0176,2.08,-0.61778,0.150,0.180,0.000,-0.4933,-0.5043,TRACKING,L+C+R_fused
1786981845.996,39.4,0.895,0.956,0.943,0.4240,-0.0176,2.08,-0.61778,0.150,0.180,0.000,-0.4933,-0.5043,TRACKING,L+C+R_fused
1786981846.020,39.4,0.894,0.956,0.943,0.4263,-0.0176,2.08,-0.61778,0.150,0.180,0.000,-0.4933,-0.5043,TRACKING,L+C+R_fused
1786981846.027,39.4,0.895,0.956,0.944,0.4286,-0.0176,2.08,-0.61778,0.150,0.180,0.000,-0.4933,-0.5043,TRACKING,L+C+R_fused
