timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786352532.336,0.5,0.000,0.797,0.000,0.6000,-0.0082,-7.10,-0.23807,0.276,0.000,0.000,0.1417,0.0992,SEARCH,C_only
1786352532.506,0.5,0.000,0.797,0.000,0.6000,-0.0082,-7.10,-0.23807,0.276,0.000,0.000,0.1417,0.1289,SEARCH,prediction
1786352532.669,0.5,0.000,0.799,0.000,0.6000,-0.0089,-7.25,-0.23456,0.277,0.000,0.000,0.1431,0.1388,SEARCH,C_only
1786352532.835,0.5,0.000,0.799,0.000,0.6000,-0.0089,-7.25,-0.23456,0.277,0.000,0.000,0.1431,0.1418,SEARCH,prediction
1786352533.074,0.5,0.000,0.799,0.000,0.6000,-0.0089,-7.25,-0.23456,0.277,0.000,0.000,0.1431,0.1427,SEARCH,prediction
1786352533.311,0.5,0.822,0.799,0.000,0.5963,-0.0104,-7.96,-0.25484,0.274,0.000,0.000,0.1530,0.1499,SEARCH,L+C
1786352533.474,5.3,0.000,0.800,0.000,0.5930,-0.0102,-7.87,-0.24392,0.275,0.000,0.000,0.1551,0.1535,SEARCH,C_only
1786352533.639,5.3,0.000,0.798,0.000,0.5900,-0.0102,-7.41,-0.21154,0.280,0.000,0.000,0.1476,0.1493,SEARCH,C_only
1786352533.874,5.3,0.812,0.800,0.000,0.5882,-0.0090,-6.89,-0.18356,0.284,0.066,0.000,0.1449,0.1462,TRACKING,L+C
1786352534.119,5.3,0.816,0.798,0.000,0.5813,-0.0063,-5.53,-0.11363,0.294,0.066,0.000,0.1349,0.1383,TRACKING,L+C
1786352534.287,5.3,0.000,0.798,0.000,0.5750,-0.0053,-5.32,-0.10545,0.293,0.066,0.000,0.1341,0.1353,TRACKING,C_only
1786352534.531,4.7,0.000,0.798,0.000,0.5750,-0.0053,-5.32,-0.10545,0.293,0.064,0.000,0.1341,0.1345,TRACKING,prediction
1786352534.776,4.7,0.821,0.798,0.000,0.5663,-0.0037,-5.40,-0.09291,0.294,0.066,0.000,0.1497,0.1452,TRACKING,L+C
1786352535.025,4.7,0.814,0.800,0.000,0.5654,-0.0008,-4.97,-0.05223,0.299,0.066,0.000,0.1638,0.1582,TRACKING,L+C
1786352535.270,4.7,0.809,0.797,0.000,0.5584,0.0036,-4.17,0.00925,0.293,0.066,0.000,0.1971,0.1854,TRACKING,L+C
1786352535.516,4.7,0.809,0.795,0.000,0.5551,0.0103,-3.38,0.05336,0.288,0.066,0.000,0.2374,0.2218,TRACKING,L+C
1786352535.771,4.0,0.807,0.799,0.000,0.5553,0.0151,-3.67,0.07332,0.287,0.066,0.000,0.2887,0.2686,TRACKING,L+C
1786352535.953,4.0,0.000,0.793,0.000,0.5555,0.0187,-4.88,0.03103,0.295,0.066,0.000,0.3168,0.3024,TRACKING,C_only
1786352536.218,4.0,0.801,0.794,0.000,0.5578,0.0244,-4.21,0.07639,0.289,0.066,0.000,0.3656,0.3466,TRACKING,L+C
1786352536.480,4.0,0.811,0.792,0.000,0.5596,0.0254,-6.38,0.00416,0.299,0.066,0.000,0.3895,0.3766,TRACKING,L+C
1786352536.754,4.0,0.811,0.792,0.000,0.5596,0.0254,-6.38,0.00416,0.299,0.066,0.000,0.3895,0.3856,TRACKING,prediction
