timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786995658.819,0.0,0.852,0.769,0.667,0.4994,-0.0045,7.72,-0.00950,0.199,0.206,0.000,-0.3038,-0.2712,TRACKING,L+C+R_fused
1786995658.915,0.0,0.838,0.770,0.692,0.5036,-0.0046,7.59,-0.02033,0.198,0.231,0.000,-0.3062,-0.3050,TRACKING,L+C+R_fused
1786995658.935,0.0,0.850,0.770,0.719,0.4935,-0.0044,7.71,-0.01443,0.199,0.254,0.000,-0.3053,-0.3052,TRACKING,L+C+R_fused
1786995658.963,0.0,0.850,0.771,0.719,0.4935,-0.0046,7.63,-0.02000,0.198,0.276,0.000,-0.3063,-0.3018,TRACKING,L+C+R_fused
1786995658.994,0.0,0.852,0.772,0.719,0.4911,-0.0045,7.65,-0.01889,0.198,0.298,0.000,-0.3063,-0.2973,TRACKING,L+C+R_fused
1786995659.010,0.0,0.852,0.771,0.720,0.4912,-0.0046,7.59,-0.02191,0.198,0.318,0.000,-0.3064,-0.2928,TRACKING,L+C+R_fused
1786995659.030,0.0,0.852,0.770,0.719,0.4911,-0.0046,7.57,-0.02236,0.198,0.337,0.000,-0.3059,-0.2881,TRACKING,L+C+R_fused
1786995659.048,0.0,0.852,0.772,0.719,0.4911,-0.0045,7.64,-0.01857,0.198,0.355,0.000,-0.3057,-0.2838,TRACKING,L+C+R_fused
1786995659.063,0.0,0.852,0.772,0.720,0.4910,-0.0046,7.59,-0.02136,0.198,0.372,0.000,-0.3066,-0.2806,TRACKING,L+C+R_fused
1786995659.080,0.0,0.849,0.772,0.721,0.4899,-0.0046,7.58,-0.02220,0.198,0.389,0.000,-0.3068,-0.2771,TRACKING,L+C+R_fused
1786995659.095,0.0,0.849,0.771,0.720,0.4897,-0.0047,7.57,-0.02115,0.198,0.404,0.000,-0.3062,-0.2732,TRACKING,L+C+R_fused
1786995659.110,0.0,0.849,0.772,0.720,0.4896,-0.0047,7.56,-0.02219,0.198,0.419,0.000,-0.3064,-0.2699,TRACKING,L+C+R_fused
1786995659.126,0.0,0.842,0.773,0.709,0.5027,-0.0046,7.56,-0.02789,0.197,0.433,0.000,-0.3081,-0.2680,TRACKING,L+C+R_fused
1786995659.158,0.0,0.842,0.773,0.705,0.5020,-0.0046,7.56,-0.02762,0.197,0.446,0.000,-0.3081,-0.2652,TRACKING,L+C+R_fused
1786995659.175,0.0,0.835,0.773,0.705,0.4991,-0.0046,7.60,-0.02460,0.198,0.459,0.000,-0.3076,-0.2620,TRACKING,L+C+R_fused
1786995659.193,0.0,0.833,0.774,0.705,0.4977,-0.0045,7.63,-0.02234,0.198,0.471,0.000,-0.3075,-0.2591,TRACKING,L+C+R_fused
1786995659.210,0.0,0.832,0.773,0.709,0.4967,-0.0046,7.55,-0.02849,0.197,0.483,0.000,-0.3080,-0.2568,TRACKING,L+C+R_fused
