timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786356811.992,0.5,0.868,0.824,0.000,0.5064,0.0089,-1.93,-0.10524,0.189,0.500,0.000,0.2655,0.2655,TRACKING,L+C
1786356812.277,0.5,0.868,0.824,0.000,0.5064,0.0089,-1.93,-0.10524,0.189,0.500,0.000,0.2655,0.2655,TRACKING,prediction
1786356812.492,0.5,0.868,0.824,0.000,0.5053,0.0118,-0.30,-0.03679,0.200,0.500,0.000,0.2268,0.2268,TRACKING,L+C
1786356812.711,0.5,0.865,0.824,0.000,0.5038,0.0102,-1.07,-0.07005,0.194,0.500,0.000,0.2394,0.2394,TRACKING,L+C
1786356812.928,0.5,0.869,0.825,0.000,0.4989,0.0091,-0.24,-0.03374,0.199,0.500,0.000,0.1735,0.1735,TRACKING,L+C
1786356813.140,4.4,0.870,0.825,0.000,0.4927,0.0063,0.12,-0.02526,0.200,0.500,0.000,0.1043,0.1043,TRACKING,L+C
1786356813.354,4.4,0.870,0.825,0.000,0.4927,0.0063,0.12,-0.02526,0.200,0.500,0.000,0.1043,0.1043,TRACKING,prediction
1786356813.560,4.4,0.000,0.832,0.854,0.4920,-0.0001,0.39,-0.01493,0.200,0.500,0.000,-0.0241,-0.0241,TRACKING,R+C
1786356813.830,4.4,0.000,0.832,0.854,0.4920,-0.0001,0.39,-0.01493,0.200,0.500,0.000,-0.0241,-0.0241,TRACKING,prediction
1786356814.042,4.4,0.000,0.834,0.845,0.4982,-0.0115,-0.40,-0.09771,0.187,0.500,0.000,-0.2508,-0.2508,TRACKING,R+C
1786356814.260,4.5,0.000,0.833,0.841,0.5052,-0.0255,-1.20,-0.16934,0.177,0.500,0.000,-0.5667,-0.5667,TRACKING,R+C
1786356814.491,4.5,0.000,0.824,0.833,0.5173,-0.0379,-1.06,-0.24392,0.168,0.500,0.000,-0.9156,-0.9156,TRACKING,R+C
1786356814.729,4.5,0.000,0.823,0.828,0.5323,-0.0461,0.93,-0.24340,0.170,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356814.968,4.5,0.000,0.827,0.825,0.5453,-0.0540,2.28,-0.26069,0.169,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356815.190,4.5,0.000,0.831,0.824,0.5583,-0.0607,1.97,-0.33777,0.159,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356815.417,4.3,0.000,0.834,0.824,0.5695,-0.0602,3.47,-0.33476,0.162,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356815.692,4.3,0.386,0.833,0.826,0.5603,-0.0520,2.94,-0.37252,0.157,0.500,0.000,-1.0000,-1.0000,TRACKING,L+C+R_fused
1786356815.970,4.3,0.386,0.833,0.826,0.5603,-0.0520,2.94,-0.37252,0.157,0.500,0.000,-1.0000,-1.0000,TRACKING,prediction
1786356816.183,4.3,0.000,0.844,0.829,0.5692,-0.0511,3.81,-0.35682,0.161,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356816.397,4.3,0.000,0.846,0.831,0.5725,-0.0475,4.79,-0.32672,0.167,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356816.668,4.0,0.381,0.848,0.837,0.5634,-0.0381,3.94,-0.34254,0.165,0.500,0.000,-1.0000,-1.0000,TRACKING,L+C+R_fused
1786356816.879,4.0,0.000,0.849,0.840,0.5639,-0.0350,4.19,-0.32224,0.168,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356817.080,4.0,0.000,0.851,0.838,0.5695,-0.0266,4.97,-0.28500,0.174,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356817.280,4.0,0.000,0.853,0.845,0.5604,-0.0188,4.74,-0.27845,0.174,0.500,0.000,-0.8819,-0.8819,TRACKING,R+C
1786356817.478,4.0,0.000,0.853,0.849,0.5452,-0.0081,4.98,-0.25123,0.177,0.500,0.000,-0.6368,-0.6368,TRACKING,R+C
1786356817.613,4.0,0.000,0.857,0.000,0.5316,0.0049,5.10,-0.23535,0.179,0.500,0.000,-0.3547,-0.3547,TRACKING,C_only
1786356817.749,5.6,0.000,0.856,0.000,0.5193,0.0166,4.97,-0.22566,0.180,0.500,0.000,-0.0859,-0.0859,TRACKING,C_only
1786356817.882,5.6,0.000,0.853,0.000,0.5082,0.0285,5.57,-0.19164,0.184,0.500,0.000,0.1437,0.1437,TRACKING,C_only
1786356818.018,5.6,0.000,0.861,0.000,0.4983,0.0370,5.23,-0.20227,0.182,0.459,0.000,0.3422,0.3422,TRACKING,C_only
1786356818.149,5.6,0.000,0.862,0.000,0.4893,0.0413,4.88,-0.21673,0.179,0.425,0.000,0.4589,0.4589,TRACKING,C_only
1786356818.280,5.6,0.000,0.860,0.000,0.4813,0.0420,4.73,-0.22595,0.177,0.401,0.000,0.4879,0.4879,TRACKING,C_only
1786356818.470,5.6,0.000,0.868,0.860,0.4770,0.0383,5.07,-0.22108,0.178,0.500,0.000,0.3809,0.3809,TRACKING,R+C
1786356818.668,5.6,0.000,0.865,0.849,0.4893,0.0247,5.31,-0.21822,0.178,0.500,0.000,0.0628,0.0628,TRACKING,R+C
1786356818.882,6.2,0.000,0.853,0.840,0.5039,0.0037,5.57,-0.21767,0.178,0.500,0.000,-0.4197,-0.4197,TRACKING,R+C
1786356819.095,6.2,0.000,0.860,0.832,0.5227,-0.0236,5.94,-0.20539,0.180,0.500,0.000,-0.9696,-0.9696,TRACKING,R+C
1786356819.331,6.2,0.000,0.854,0.828,0.5434,-0.0535,6.10,-0.19001,0.182,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356819.558,6.2,0.000,0.864,0.833,0.5611,-0.0801,6.16,-0.17743,0.184,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356819.787,6.2,0.000,0.866,0.839,0.5744,-0.0994,5.49,-0.17990,0.183,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
1786356820.080,4.2,0.901,0.862,0.843,0.5609,-0.1013,1.40,-0.27338,0.168,0.500,0.000,-1.0000,-1.0000,TRACKING,L+C+R_fused
1786356820.301,4.2,0.000,0.858,0.846,0.5746,-0.1113,1.77,-0.24289,0.174,0.500,0.000,-1.0000,-1.0000,TRACKING,R+C
