timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1787299561.417,0.5,0.666,0.666,0.647,0.5531,-0.0092,0.76,-0.02793,0.298,1.000,0.000,-0.0092,-0.0075,TRACKING,L+C+R_fused
1787299561.541,0.5,0.665,0.666,0.654,0.5685,-0.0092,0.76,-0.02902,0.298,1.000,0.000,-0.0092,-0.0089,TRACKING,L+C+R_fused
1787299561.664,0.5,0.666,0.668,0.640,0.5410,-0.0076,0.84,-0.02132,0.298,1.000,0.000,-0.0083,-0.0084,TRACKING,L+C+R_fused
1787299561.752,0.5,0.666,0.668,0.654,0.4093,-0.0093,-0.73,-0.13505,0.289,1.000,0.000,-0.0069,-0.0071,TRACKING,L+C+R_fused
1787299561.855,0.5,0.659,0.658,0.634,0.5390,-0.0070,-1.38,-0.21462,0.283,1.000,0.000,-0.0054,-0.0057,TRACKING,L+C+R_fused
1787299561.957,0.5,0.657,0.655,0.640,0.5301,-0.0041,-2.15,-0.31266,0.275,1.000,0.000,-0.0036,-0.0040,TRACKING,L+C+R_fused
1787299562.054,0.5,0.640,0.656,0.629,0.5110,-0.0054,-4.44,-0.47510,0.262,1.000,0.000,-0.0015,-0.0019,TRACKING,L+C+R_fused
1787299562.153,0.5,0.637,0.656,0.635,0.5075,-0.0007,-4.56,-0.53165,0.257,1.000,0.000,-0.0406,-0.0337,TRACKING,L+C+R_fused
1787299562.246,0.5,0.633,0.654,0.635,0.5136,0.0042,-4.23,-0.54425,0.256,0.650,0.000,-0.0165,-0.0196,TRACKING,L+C+R_fused
1787299562.337,0.5,0.631,0.655,0.632,0.4987,0.0028,-6.28,-0.66653,0.247,0.650,0.000,-0.0109,-0.0125,TRACKING,L+C+R_fused
1787299562.432,9.8,0.628,0.653,0.636,0.5007,0.0090,-5.90,-0.67031,0.246,0.650,0.000,0.0090,0.0051,TRACKING,L+C+R_fused
1787299562.523,9.8,0.624,0.653,0.259,0.2558,0.0150,-6.71,-0.78220,0.240,0.650,0.000,0.0267,0.0228,TRACKING,L+C+R_fused
1787299562.613,9.8,0.625,0.672,0.666,0.3305,0.0238,-3.44,-0.51278,0.259,0.650,0.000,0.0618,0.0548,TRACKING,L+C+R_fused
1787299562.702,9.8,0.621,0.670,0.634,0.5020,0.0300,-1.47,-0.34219,0.273,0.650,0.000,0.1060,0.0968,TRACKING,L+C+R_fused
1787299562.796,9.8,0.623,0.654,0.637,0.4913,0.0337,-1.90,-0.40299,0.268,0.650,0.000,0.1215,0.1170,TRACKING,L+C+R_fused
1787299562.892,9.8,0.621,0.654,0.641,0.4874,0.0368,-3.34,-0.55206,0.256,0.650,0.000,0.1093,0.1107,TRACKING,L+C+R_fused
1787299562.997,9.8,0.641,0.656,0.631,0.4928,0.0411,-3.89,-0.63533,0.249,0.650,0.000,0.1206,0.1188,TRACKING,L+C+R_fused
1787299563.085,9.8,0.655,0.653,0.640,0.4887,0.0312,-8.75,-0.88308,0.240,0.650,0.000,0.1134,0.1144,TRACKING,L+C+R_fused
1787299563.181,9.8,0.669,0.656,0.643,0.4900,0.0365,-7.97,-0.88388,0.240,0.650,0.000,0.1221,0.1207,TRACKING,L+C+R_fused
1787299563.284,9.8,0.679,0.654,0.664,0.2963,0.0425,-6.56,-0.85332,0.240,0.350,0.000,0.2369,0.2160,TRACKING,L+C+R_fused
1787299563.378,9.8,0.670,0.654,0.641,0.4748,0.0482,-4.50,-0.76281,0.240,0.350,0.000,0.2431,0.2382,TRACKING,L+C+R_fused
1787299563.467,10.6,0.672,0.654,0.656,0.2867,0.0517,-2.96,-0.68260,0.245,0.350,0.000,0.2458,0.2444,TRACKING,L+C+R_fused
1787299563.555,10.6,0.678,0.658,0.638,0.4687,0.0446,-5.15,-0.78957,0.240,0.350,0.000,0.2299,0.2325,TRACKING,L+C+R_fused
1787299563.647,10.6,0.675,0.657,0.640,0.4758,0.0429,-5.47,-0.81949,0.240,0.350,0.000,0.2195,0.2218,TRACKING,L+C+R_fused
1787299563.738,10.6,0.672,0.657,0.642,0.2935,0.0432,-4.99,-0.80615,0.240,0.350,0.000,0.2116,0.2134,TRACKING,L+C+R_fused
1787299563.831,10.6,0.670,0.655,0.651,0.2901,0.0443,-3.97,-0.76038,0.240,0.350,0.000,0.2031,0.2050,TRACKING,L+C+R_fused
1787299563.925,10.6,0.669,0.656,0.647,0.4907,0.0443,-3.47,-0.74315,0.241,0.350,0.000,0.1941,0.1961,TRACKING,L+C+R_fused
1787299564.017,10.6,0.671,0.656,0.663,0.2851,0.0437,-3.34,-0.74586,0.240,0.350,0.000,0.1857,0.1876,TRACKING,L+C+R_fused
1787299564.108,10.6,0.670,0.656,0.650,0.3262,0.0430,-3.37,-0.75823,0.240,0.350,0.000,0.1784,0.1801,TRACKING,L+C+R_fused
1787299564.199,10.6,0.669,0.656,0.659,0.3103,0.0422,-3.06,-0.74470,0.240,0.350,0.000,0.1687,0.1708,TRACKING,L+C+R_fused
