timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786362982.165,0.5,0.916,0.845,0.000,0.6079,0.0248,-5.87,0.01958,0.198,0.300,0.000,0.7799,0.7799,TRACKING,L+C
1786362982.393,0.5,0.919,0.845,0.000,0.6131,0.0264,-3.24,0.19997,0.180,0.300,0.000,0.8553,0.8553,TRACKING,L+C
1786362982.612,0.5,0.921,0.844,0.000,0.6213,0.0265,-5.89,0.02491,0.198,0.300,0.000,0.8147,0.8147,TRACKING,L+C
1786362982.944,0.5,0.922,0.845,0.000,0.6077,0.0271,-2.79,0.19195,0.181,0.300,0.000,0.8289,0.8289,TRACKING,L+C
1786362983.160,0.5,0.924,0.844,0.000,0.5983,0.0168,-2.89,0.15721,0.184,0.300,0.000,0.5995,0.5995,TRACKING,L+C
1786362983.369,4.2,0.933,0.845,0.000,0.5770,-0.0029,-6.85,-0.05759,0.194,0.300,0.000,0.3556,0.3556,TRACKING,L+C
1786362983.588,4.2,0.933,0.844,0.000,0.5565,-0.0107,-4.15,0.11046,0.189,0.300,0.000,0.1052,0.1052,TRACKING,L+C
1786362983.734,4.2,0.000,0.843,0.000,0.5565,-0.0214,-4.41,0.06534,0.193,0.300,0.000,-0.1023,-0.1023,TRACKING,C_only
1786362983.881,4.2,0.000,0.843,0.000,0.5565,-0.0228,-5.50,-0.00434,0.200,0.300,0.000,-0.0789,-0.0789,TRACKING,C_only
1786362984.088,4.2,0.932,0.844,0.000,0.5407,-0.0270,-6.88,-0.01220,0.199,0.300,0.000,-0.0736,-0.0736,TRACKING,L+C
1786362984.323,4.2,0.927,0.843,0.000,0.5498,-0.0159,-4.84,0.12490,0.188,0.300,0.000,0.0542,0.0542,TRACKING,L+C
1786362984.530,5.2,0.921,0.841,0.000,0.5923,-0.0017,-5.77,0.09477,0.191,0.300,0.000,0.3769,0.3769,TRACKING,L+C
1786362984.756,5.2,0.917,0.841,0.000,0.6165,0.0135,-4.38,0.19144,0.181,0.300,0.000,0.6689,0.6689,TRACKING,L+C
1786362984.975,5.2,0.918,0.844,0.000,0.6262,0.0212,-6.08,0.10074,0.190,0.300,0.000,0.8194,0.8194,TRACKING,L+C
1786362985.195,5.2,0.910,0.848,0.000,0.6222,0.0382,-2.51,0.30969,0.169,0.300,0.000,1.0000,1.0000,TRACKING,L+C
1786362985.409,5.2,0.909,0.847,0.000,0.6212,0.0316,-5.09,0.13802,0.186,0.300,0.000,0.9818,0.9818,TRACKING,L+C
