timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786984395.608,0.0,0.813,0.761,0.619,0.4886,-0.0043,7.55,-0.02592,0.197,0.180,0.000,-0.3041,-0.2715,TRACKING,L+C+R_fused
1786984395.694,0.0,0.814,0.763,0.620,0.4891,-0.0043,7.49,-0.03361,0.197,0.180,0.000,-0.3062,-0.3097,TRACKING,L+C+R_fused
1786984395.710,0.0,0.816,0.763,0.620,0.4884,-0.0041,7.58,-0.02805,0.197,0.180,0.000,-0.3048,-0.3146,TRACKING,L+C+R_fused
1786984395.725,0.0,0.816,0.765,0.620,0.4883,-0.0043,7.50,-0.03323,0.197,0.180,0.000,-0.3057,-0.3160,TRACKING,L+C+R_fused
1786984395.741,0.0,0.814,0.765,0.619,0.4885,-0.0042,7.54,-0.03009,0.197,0.180,0.000,-0.3053,-0.3159,TRACKING,L+C+R_fused
1786984395.757,0.0,0.814,0.764,0.619,0.4887,-0.0043,7.49,-0.03242,0.197,0.180,0.000,-0.3054,-0.3159,TRACKING,L+C+R_fused
1786984395.773,0.0,0.814,0.763,0.619,0.4884,-0.0043,7.50,-0.03247,0.197,0.180,0.000,-0.3052,-0.3158,TRACKING,L+C+R_fused
1786984395.794,0.0,0.814,0.765,0.619,0.4882,-0.0042,7.58,-0.02703,0.197,0.180,0.000,-0.3045,-0.3152,TRACKING,L+C+R_fused
1786984395.821,0.0,0.814,0.765,0.620,0.4882,-0.0042,7.55,-0.02878,0.197,0.180,0.000,-0.3051,-0.3156,TRACKING,L+C+R_fused
1786984395.843,0.0,0.814,0.766,0.619,0.4881,-0.0042,7.54,-0.02937,0.197,0.180,0.000,-0.3052,-0.3158,TRACKING,L+C+R_fused
1786984395.860,0.0,0.814,0.766,0.619,0.4880,-0.0043,7.52,-0.03180,0.197,0.180,0.000,-0.3057,-0.3162,TRACKING,L+C+R_fused
1786984395.885,0.0,0.814,0.766,0.619,0.4881,-0.0043,7.50,-0.03294,0.197,0.180,0.000,-0.3059,-0.3164,TRACKING,L+C+R_fused
1786984395.905,0.0,0.814,0.765,0.619,0.4912,-0.0043,7.53,-0.03379,0.197,0.180,0.000,-0.3071,-0.3175,TRACKING,L+C+R_fused
1786984395.925,0.0,0.814,0.766,0.619,0.4905,-0.0042,7.56,-0.03194,0.197,0.180,0.000,-0.3069,-0.3175,TRACKING,L+C+R_fused
