timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786353528.168,0.5,0.000,0.834,0.000,0.6000,-0.0124,-2.67,-0.03887,0.296,0.000,0.000,-0.0043,-0.0030,SEARCH,C_only
1786353528.317,0.5,0.000,0.834,0.000,0.6000,-0.0127,-2.56,-0.02911,0.298,0.000,0.000,-0.0059,-0.0050,SEARCH,C_only
1786353528.464,0.5,0.000,0.834,0.000,0.6000,-0.0135,-2.34,-0.00915,0.300,0.000,0.000,-0.0108,-0.0091,SEARCH,C_only
1786353528.611,0.5,0.000,0.834,0.000,0.6000,-0.0120,-0.98,0.05571,0.290,0.000,0.000,-0.0218,-0.0180,SEARCH,C_only
1786353528.753,0.5,0.000,0.834,0.000,0.6000,-0.0129,-1.22,0.06208,0.291,0.000,0.000,-0.0209,-0.0200,SEARCH,C_only
1786353528.897,0.5,0.000,0.833,0.000,0.6000,-0.0131,-1.01,0.08098,0.289,0.000,0.000,-0.0249,-0.0234,SEARCH,C_only
1786353529.035,0.5,0.000,0.834,0.000,0.6000,-0.0133,-0.86,0.09040,0.288,0.000,0.000,-0.0302,-0.0282,SEARCH,C_only
1786353529.180,6.9,0.000,0.834,0.000,0.6000,-0.0111,-0.32,0.11301,0.286,0.000,0.000,-0.0269,-0.0273,SEARCH,C_only
1786353529.322,6.9,0.000,0.834,0.000,0.6000,-0.0117,-0.67,0.10434,0.288,0.000,0.000,-0.0246,-0.0254,SEARCH,C_only
1786353529.463,6.9,0.000,0.834,0.000,0.6000,-0.0124,-0.73,0.11260,0.287,0.000,0.000,-0.0252,-0.0253,SEARCH,C_only
1786353529.607,6.9,0.000,0.834,0.000,0.6000,-0.0139,-1.04,0.11078,0.288,0.000,0.000,-0.0268,-0.0263,SEARCH,C_only
1786353529.751,6.9,0.000,0.834,0.000,0.6000,-0.0143,-1.56,0.08811,0.292,0.000,0.000,-0.0213,-0.0228,SEARCH,C_only
1786353529.890,6.9,0.000,0.834,0.000,0.6000,-0.0149,-1.79,0.08019,0.293,0.000,0.000,-0.0208,-0.0214,SEARCH,C_only
1786353530.039,6.9,0.000,0.834,0.000,0.6000,-0.0156,-2.42,0.05016,0.297,0.000,0.000,-0.0156,-0.0173,SEARCH,C_only
1786353530.181,7.0,0.000,0.834,0.000,0.6000,-0.0139,-1.33,0.09113,0.290,0.000,0.000,-0.0232,-0.0214,SEARCH,C_only
1786353530.320,7.0,0.000,0.834,0.000,0.6000,-0.0122,-0.77,0.10681,0.288,0.000,0.000,-0.0254,-0.0242,SEARCH,C_only
1786353530.462,7.0,0.000,0.834,0.000,0.6000,-0.0114,-0.83,0.09873,0.290,0.000,0.000,-0.0216,-0.0224,SEARCH,C_only
1786353530.662,7.0,0.000,0.834,0.000,0.6000,-0.0114,-0.83,0.09873,0.290,0.000,0.000,-0.0216,-0.0218,SEARCH,prediction
1786353530.804,7.0,0.000,0.834,0.000,0.6000,-0.0132,-1.15,0.09937,0.290,0.000,0.000,-0.0232,-0.0228,SEARCH,C_only
1786353530.948,7.0,0.000,0.834,0.000,0.6000,-0.0132,-0.92,0.10806,0.289,0.000,0.000,-0.0283,-0.0267,SEARCH,C_only
1786353531.092,7.0,0.000,0.834,0.000,0.6000,-0.0144,-1.39,0.09832,0.290,0.000,0.000,-0.0246,-0.0252,SEARCH,C_only
1786353531.234,6.7,0.000,0.834,0.000,0.6000,-0.0151,-1.31,0.10244,0.290,0.000,0.000,-0.0303,-0.0288,SEARCH,C_only
1786353531.371,6.7,0.000,0.834,0.000,0.6000,-0.0127,-0.43,0.13707,0.284,0.000,0.000,-0.0310,-0.0303,SEARCH,C_only
1786353531.514,6.7,0.000,0.834,0.000,0.6000,-0.0119,-0.14,0.15131,0.283,0.000,0.000,-0.0318,-0.0313,SEARCH,C_only
1786353531.657,6.7,0.000,0.834,0.000,0.6000,-0.0108,0.33,0.17402,0.280,0.000,0.000,-0.0328,-0.0324,SEARCH,C_only
1786353531.802,6.7,0.000,0.834,0.000,0.6000,-0.0126,-0.84,0.12901,0.288,0.000,0.000,-0.0239,-0.0264,SEARCH,C_only
1786353531.948,6.7,0.000,0.834,0.000,0.6000,-0.0141,-1.32,0.10883,0.290,0.000,0.000,-0.0255,-0.0258,SEARCH,C_only
1786353532.091,6.7,0.000,0.834,0.000,0.6000,-0.0127,-0.77,0.12595,0.287,0.000,0.000,-0.0268,-0.0265,SEARCH,C_only
1786353532.229,6.7,0.000,0.834,0.000,0.6000,-0.0135,-1.38,0.10505,0.291,0.000,0.000,-0.0190,-0.0213,SEARCH,C_only
1786353532.374,7.0,0.000,0.834,0.000,0.6000,-0.0135,-1.00,0.12140,0.288,0.000,0.000,-0.0255,-0.0242,SEARCH,C_only
1786353532.516,7.0,0.000,0.834,0.000,0.6000,-0.0134,-1.13,0.11491,0.289,0.000,0.000,-0.0226,-0.0231,SEARCH,C_only
1786353532.714,7.0,0.389,0.834,0.000,0.5838,-0.0120,-0.43,0.13715,0.285,0.000,0.000,-0.0287,-0.0270,SEARCH,L+C
1786353532.860,7.0,0.000,0.834,0.000,0.5693,-0.0128,-1.20,0.09951,0.291,0.000,0.000,-0.0224,-0.0238,SEARCH,C_only
1786353533.003,7.0,0.000,0.834,0.000,0.5562,-0.0132,-0.89,0.11618,0.288,0.000,0.000,-0.0290,-0.0274,SEARCH,C_only
1786353533.148,7.0,0.000,0.834,0.000,0.5444,-0.0133,-0.57,0.13565,0.285,0.000,0.000,-0.0332,-0.0315,SEARCH,C_only
1786353533.284,7.0,0.000,0.834,0.000,0.5338,-0.0136,-0.76,0.13285,0.286,0.000,0.000,-0.0306,-0.0308,SEARCH,C_only
1786353533.431,6.6,0.000,0.834,0.000,0.5242,-0.0114,0.10,0.16043,0.282,0.000,0.000,-0.0349,-0.0337,SEARCH,C_only
1786353533.585,6.6,0.000,0.834,0.000,0.5156,-0.0133,-1.15,0.10990,0.290,0.000,0.000,-0.0251,-0.0277,SEARCH,C_only
1786353533.727,6.6,0.000,0.834,0.000,0.5079,-0.0126,-1.35,0.09459,0.292,0.000,0.000,-0.0182,-0.0211,SEARCH,C_only
1786353533.867,6.6,0.000,0.834,0.000,0.5009,-0.0137,-1.73,0.07882,0.294,0.000,0.000,-0.0177,-0.0187,SEARCH,C_only
1786353534.011,6.6,0.000,0.834,0.000,0.4947,-0.0123,-1.20,0.09765,0.291,0.000,0.000,-0.0173,-0.0177,SEARCH,C_only
1786353534.152,6.6,0.000,0.834,0.000,0.4890,-0.0124,-0.99,0.10115,0.290,0.000,0.000,-0.0239,-0.0221,SEARCH,C_only
