timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786994775.377,0.0,0.888,0.778,0.627,0.4954,-0.0045,7.81,-0.00383,0.200,0.206,0.000,-0.3042,-0.2717,TRACKING,L+C+R_fused
1786994775.471,0.0,0.886,0.780,0.629,0.4957,-0.0046,7.72,-0.01234,0.199,0.231,0.000,-0.3060,-0.3049,TRACKING,L+C+R_fused
1786994775.495,0.0,0.885,0.780,0.627,0.4944,-0.0045,7.78,-0.00856,0.199,0.254,0.000,-0.3055,-0.3054,TRACKING,L+C+R_fused
1786994775.502,0.0,0.884,0.781,0.627,0.4942,-0.0046,7.68,-0.01496,0.199,0.276,0.000,-0.3066,-0.3021,TRACKING,L+C+R_fused
1786994775.531,0.0,0.880,0.781,0.627,0.4936,-0.0046,7.73,-0.01174,0.199,0.298,0.000,-0.3063,-0.2973,TRACKING,L+C+R_fused
1786994775.550,0.0,0.880,0.779,0.627,0.4937,-0.0046,7.73,-0.00947,0.199,0.318,0.000,-0.3054,-0.2921,TRACKING,L+C+R_fused
1786994775.565,0.0,0.881,0.779,0.627,0.4937,-0.0045,7.75,-0.00942,0.199,0.337,0.000,-0.3052,-0.2876,TRACKING,L+C+R_fused
1786994775.581,0.0,0.882,0.780,0.629,0.4937,-0.0045,7.80,-0.00610,0.199,0.355,0.000,-0.3048,-0.2831,TRACKING,L+C+R_fused
1786994775.629,0.0,0.882,0.779,0.629,0.4938,-0.0046,7.77,-0.00741,0.199,0.372,0.000,-0.3051,-0.2794,TRACKING,L+C+R_fused
1786994775.642,0.0,0.879,0.780,0.629,0.4935,-0.0046,7.75,-0.00893,0.199,0.389,0.000,-0.3055,-0.2760,TRACKING,L+C+R_fused
1786994775.662,0.0,0.879,0.780,0.629,0.4934,-0.0046,7.75,-0.00867,0.199,0.404,0.000,-0.3054,-0.2726,TRACKING,L+C+R_fused
1786994775.699,0.0,0.879,0.780,0.629,0.4935,-0.0046,7.74,-0.00906,0.199,0.419,0.000,-0.3055,-0.2693,TRACKING,L+C+R_fused
1786994775.726,0.0,0.888,0.781,0.630,0.4959,-0.0046,7.70,-0.01628,0.198,0.433,0.000,-0.3074,-0.2674,TRACKING,L+C+R_fused
1786994775.761,0.0,0.887,0.781,0.630,0.4956,-0.0046,7.72,-0.01535,0.198,0.446,0.000,-0.3072,-0.2645,TRACKING,L+C+R_fused
1786994775.778,0.0,0.882,0.781,0.630,0.4950,-0.0046,7.72,-0.01492,0.199,0.459,0.000,-0.3073,-0.2617,TRACKING,L+C+R_fused
1786994775.809,0.0,0.881,0.782,0.630,0.4949,-0.0046,7.71,-0.01496,0.199,0.471,0.000,-0.3076,-0.2592,TRACKING,L+C+R_fused
1786994775.826,0.0,0.880,0.781,0.630,0.4952,-0.0046,7.71,-0.01624,0.198,0.483,0.000,-0.3073,-0.2564,TRACKING,L+C+R_fused
1786994775.843,0.0,0.879,0.781,0.630,0.4950,-0.0045,7.71,-0.01598,0.198,0.493,0.000,-0.3071,-0.2538,TRACKING,L+C+R_fused
1786994775.859,0.0,0.880,0.781,0.630,0.4952,-0.0046,7.70,-0.01684,0.198,0.504,0.000,-0.3074,-0.2516,TRACKING,L+C+R_fused
1786994775.875,0.0,0.880,0.781,0.630,0.4952,-0.0046,7.70,-0.01619,0.198,0.514,0.000,-0.3073,-0.2493,TRACKING,L+C+R_fused
1786994775.898,0.0,0.877,0.781,0.630,0.4958,-0.0046,7.67,-0.01823,0.198,0.523,0.000,-0.3077,-0.2475,TRACKING,L+C+R_fused
1786994775.918,0.0,0.876,0.781,0.630,0.4956,-0.0047,7.69,-0.01632,0.198,0.532,0.000,-0.3076,-0.2455,TRACKING,L+C+R_fused
1786994775.950,0.0,0.876,0.781,0.630,0.4957,-0.0047,7.69,-0.01614,0.198,0.540,0.000,-0.3078,-0.2436,TRACKING,L+C+R_fused
1786994775.969,0.0,0.876,0.782,0.630,0.4956,-0.0047,7.68,-0.01658,0.198,0.548,0.000,-0.3079,-0.2419,TRACKING,L+C+R_fused
1786994775.986,0.0,0.879,0.781,0.627,0.4943,-0.0046,7.75,-0.01135,0.199,0.556,0.000,-0.3062,-0.2391,TRACKING,L+C+R_fused
1786994776.005,0.0,0.879,0.782,0.627,0.4942,-0.0046,7.75,-0.01099,0.199,0.563,0.000,-0.3064,-0.2374,TRACKING,L+C+R_fused
1786994776.024,0.0,0.879,0.781,0.627,0.4946,-0.0047,7.67,-0.01611,0.198,0.570,0.000,-0.3071,-0.2363,TRACKING,L+C+R_fused
1786994776.037,0.0,0.879,0.781,0.624,0.4948,-0.0046,7.70,-0.01478,0.199,0.576,0.000,-0.3066,-0.2345,TRACKING,L+C+R_fused
1786994776.061,0.0,0.879,0.781,0.624,0.4947,-0.0046,7.70,-0.01461,0.199,0.583,0.000,-0.3068,-0.2333,TRACKING,L+C+R_fused
1786994776.094,0.0,0.879,0.781,0.624,0.4947,-0.0046,7.70,-0.01485,0.199,0.588,0.000,-0.3070,-0.2320,TRACKING,L+C+R_fused
1786994776.128,0.0,0.877,0.781,0.624,0.4950,-0.0045,7.74,-0.01290,0.199,0.594,0.000,-0.3063,-0.2304,TRACKING,L+C+R_fused
1786994776.146,0.0,0.878,0.782,0.627,0.4945,-0.0047,7.66,-0.01691,0.198,0.599,0.000,-0.3078,-0.2300,TRACKING,L+C+R_fused
1786994776.162,0.0,0.876,0.782,0.627,0.4942,-0.0047,7.67,-0.01648,0.198,0.604,0.000,-0.3077,-0.2289,TRACKING,L+C+R_fused
1786994776.177,0.0,0.876,0.781,0.627,0.4944,-0.0046,7.68,-0.01633,0.198,0.609,0.000,-0.3073,-0.2276,TRACKING,L+C+R_fused
1786994776.191,0.0,0.876,0.781,0.627,0.4945,-0.0044,7.73,-0.01516,0.198,0.614,0.000,-0.3061,-0.2258,TRACKING,L+C+R_fused
1786994776.204,0.0,0.873,0.778,0.627,0.4937,-0.0038,7.75,-0.00826,0.199,0.618,0.000,-0.2979,-0.2196,TRACKING,L+C+R_fused
1786994776.234,0.0,0.879,0.780,0.628,0.4968,-0.0038,7.64,-0.01899,0.198,0.622,0.000,-0.2997,-0.2190,TRACKING,L+C+R_fused
1786994776.251,0.0,0.882,0.780,0.625,0.4958,-0.0039,7.57,-0.02390,0.198,0.626,0.000,-0.3002,-0.2185,TRACKING,L+C+R_fused
1786994776.271,38.7,0.885,0.779,0.625,0.4949,-0.0039,7.59,-0.02261,0.198,0.630,0.000,-0.3003,-0.2178,TRACKING,L+C+R_fused
1786994776.292,38.7,0.884,0.780,0.625,0.4950,-0.0039,7.62,-0.01998,0.198,0.633,0.000,-0.3000,-0.2169,TRACKING,L+C+R_fused
1786994776.316,38.7,0.884,0.780,0.625,0.4950,-0.0039,7.61,-0.02149,0.198,0.637,0.000,-0.3000,-0.2161,TRACKING,L+C+R_fused
1786994776.329,38.7,0.884,0.780,0.625,0.4950,-0.0039,7.62,-0.02095,0.198,0.640,0.000,-0.2999,-0.2153,TRACKING,L+C+R_fused
1786994776.350,38.7,0.884,0.780,0.625,0.4950,-0.0039,7.66,-0.01662,0.198,0.643,0.000,-0.2991,-0.2142,TRACKING,L+C+R_fused
1786994776.360,38.7,0.884,0.780,0.626,0.4949,-0.0039,7.65,-0.01782,0.198,0.646,0.000,-0.2994,-0.2136,TRACKING,L+C+R_fused
1786994776.381,38.7,0.885,0.781,0.626,0.4949,-0.0042,7.55,-0.02200,0.198,0.648,0.000,-0.3012,-0.2141,TRACKING,L+C+R_fused
1786994776.401,38.7,0.884,0.782,0.626,0.4947,-0.0042,7.64,-0.01428,0.199,0.651,0.000,-0.3007,-0.2135,TRACKING,L+C+R_fused
1786994776.426,38.7,0.882,0.782,0.624,0.4977,-0.0045,7.69,-0.01052,0.199,0.653,0.000,-0.3032,-0.2144,TRACKING,L+C+R_fused
1786994776.444,38.7,0.880,0.781,0.628,0.4950,-0.0047,7.80,0.00094,0.200,0.656,0.000,-0.3038,-0.2145,TRACKING,L+C+R_fused
1786994776.464,38.7,0.874,0.780,0.629,0.4957,-0.0049,7.74,-0.00037,0.200,0.658,0.000,-0.3034,-0.2138,TRACKING,L+C+R_fused
1786994776.490,38.7,0.874,0.782,0.628,0.4990,-0.0056,7.71,0.00106,0.200,0.660,0.000,-0.3098,-0.2171,TRACKING,L+C+R_fused
1786994776.505,38.7,0.872,0.780,0.626,0.4993,-0.0062,7.65,-0.00095,0.200,0.662,0.000,-0.3131,-0.2191,TRACKING,L+C+R_fused
1786994776.530,38.7,0.871,0.780,0.628,0.5015,-0.0071,7.67,0.00753,0.199,0.664,0.000,-0.3230,-0.2248,TRACKING,L+C+R_fused
1786994776.547,38.7,0.865,0.781,0.630,0.5039,-0.0078,7.75,0.01849,0.198,0.666,0.000,-0.3342,-0.2318,TRACKING,L+C+R_fused
1786994776.572,38.7,0.862,0.781,0.633,0.5073,-0.0095,7.72,0.02890,0.197,0.667,0.000,-0.3507,-0.2420,TRACKING,L+C+R_fused
1786994776.593,38.7,0.867,0.783,0.632,0.5098,-0.0110,7.74,0.04155,0.196,0.669,0.000,-0.3676,-0.2529,TRACKING,L+C+R_fused
1786994776.613,38.7,0.856,0.781,0.629,0.5127,-0.0126,7.59,0.02714,0.197,0.671,0.000,-0.3754,-0.2588,TRACKING,L+C+R_fused
1786994776.634,38.7,0.866,0.779,0.629,0.5214,-0.0141,7.55,0.03573,0.196,0.672,0.000,-0.3898,-0.2676,TRACKING,L+C+R_fused
1786994776.660,38.7,0.869,0.782,0.630,0.5199,-0.0163,7.24,0.02059,0.198,0.673,0.000,-0.3970,-0.2729,TRACKING,L+C+R_fused
1786994776.676,38.7,0.873,0.784,0.630,0.5273,-0.0184,7.11,0.02490,0.198,0.675,0.000,-0.4134,-0.2828,TRACKING,L+C+R_fused
1786994776.691,38.7,0.868,0.781,0.632,0.5317,-0.0199,7.19,0.03956,0.196,0.676,0.000,-0.4331,-0.2951,TRACKING,L+C+R_fused
1786994776.712,38.7,0.878,0.783,0.634,0.5330,-0.0216,7.19,0.04409,0.196,0.677,0.000,-0.4498,-0.3062,TRACKING,L+C+R_fused
1786994776.726,38.7,0.868,0.786,0.635,0.5380,-0.0229,6.93,0.03462,0.197,0.678,0.000,-0.4511,-0.3084,TRACKING,L+C+R_fused
1786994776.745,38.7,0.864,0.782,0.630,0.5392,-0.0234,6.75,0.03720,0.196,0.679,0.000,-0.4512,-0.3084,TRACKING,L+C+R_fused
1786994776.760,38.7,0.863,0.783,0.627,0.5407,-0.0231,6.51,0.03087,0.197,0.680,0.000,-0.4391,-0.3011,TRACKING,L+C+R_fused
1786994776.780,38.7,0.867,0.781,0.623,0.5388,-0.0212,6.20,0.02271,0.198,0.681,0.000,-0.4109,-0.2836,TRACKING,L+C+R_fused
1786994776.803,38.7,0.864,0.778,0.620,0.5350,-0.0183,5.88,0.01428,0.199,0.682,0.000,-0.3723,-0.2587,TRACKING,L+C+R_fused
1786994776.818,38.7,0.860,0.777,0.618,0.5364,-0.0156,5.65,0.01287,0.199,0.683,0.000,-0.3390,-0.2355,TRACKING,L+C+R_fused
1786994776.844,38.7,0.845,0.784,0.616,0.5336,-0.0148,5.20,-0.00520,0.199,0.684,0.000,-0.3183,-0.2201,TRACKING,L+C+R_fused
1786994776.871,38.7,0.849,0.779,0.615,0.5353,-0.0156,4.99,-0.00480,0.200,0.685,0.000,-0.3191,-0.2181,TRACKING,L+C+R_fused
1786994776.890,38.7,0.851,0.778,0.616,0.5357,-0.0168,4.76,-0.01557,0.198,0.686,0.000,-0.3280,-0.2228,TRACKING,L+C+R_fused
1786994776.911,38.7,0.846,0.778,0.615,0.5345,-0.0180,4.75,-0.01172,0.199,0.686,0.000,-0.3376,-0.2288,TRACKING,L+C+R_fused
1786994776.931,38.7,0.849,0.782,0.616,0.5380,-0.0194,4.49,-0.02520,0.197,0.687,0.000,-0.3487,-0.2359,TRACKING,L+C+R_fused
1786994776.952,38.7,0.839,0.781,0.617,0.5379,-0.0208,4.11,-0.04847,0.195,0.688,0.000,-0.3625,-0.2445,TRACKING,L+C+R_fused
1786994776.973,38.7,0.826,0.775,0.618,0.5438,-0.0227,3.92,-0.05101,0.195,0.688,0.000,-0.3757,-0.2532,TRACKING,L+C+R_fused
1786994776.993,38.7,0.828,0.775,0.617,0.5458,-0.0249,3.45,-0.08073,0.192,0.689,0.000,-0.3984,-0.2671,TRACKING,L+C+R_fused
1786994777.013,38.7,0.819,0.773,0.616,0.5491,-0.0287,2.51,-0.14680,0.185,0.689,0.000,-0.4439,-0.2947,TRACKING,L+C+R_fused
1786994777.034,38.7,0.820,0.768,0.618,0.5516,-0.0314,2.19,-0.17326,0.183,0.690,0.000,-0.4776,-0.3175,TRACKING,L+C+R_fused
1786994777.058,38.7,0.825,0.760,0.620,0.5495,-0.0342,1.91,-0.19856,0.180,0.690,0.000,-0.5149,-0.3418,TRACKING,L+C+R_fused
1786994777.075,38.7,0.858,0.759,0.620,0.5529,-0.0375,0.67,-0.29960,0.170,0.691,0.000,-0.5812,-0.3821,TRACKING,L+C+R_fused
1786994777.095,38.7,0.859,0.746,0.622,0.5588,-0.0405,-0.09,-0.37031,0.163,0.691,0.000,-0.6109,-0.4046,TRACKING,L+C+R_fused
1786994777.121,38.7,0.866,0.742,0.621,0.5523,-0.0432,-1.03,-0.43525,0.156,0.692,0.000,-0.6660,-0.4383,TRACKING,L+C+R_fused
1786994777.136,38.7,0.852,0.733,0.620,0.5592,-0.0439,-2.63,-0.54819,0.150,0.692,0.000,-0.6861,-0.4540,TRACKING,L+C+R_fused
1786994777.156,38.7,0.855,0.717,0.620,0.5504,-0.0416,-3.17,-0.60971,0.150,0.693,0.000,-0.6464,-0.4341,TRACKING,L+C+R_fused
1786994777.171,38.7,0.871,0.712,0.617,0.5400,-0.0395,-3.94,-0.67608,0.150,0.693,0.000,-0.6007,-0.4055,TRACKING,L+C+R_fused
1786994777.198,38.7,0.845,0.701,0.619,0.5474,-0.0381,-5.09,-0.78171,0.150,0.693,0.000,-0.5559,-0.3762,TRACKING,L+C+R_fused
1786994777.219,38.7,0.854,0.702,0.618,0.5419,-0.0389,-6.43,-0.89939,0.150,0.694,0.000,-0.5359,-0.3607,TRACKING,L+C+R_fused
1786994777.241,38.7,0.868,0.699,0.621,0.5376,-0.0404,-7.48,-0.98291,0.150,0.694,0.000,-0.5331,-0.3568,TRACKING,L+C+R_fused
1786994777.261,38.7,0.884,0.696,0.622,0.5321,-0.0416,-8.46,-1.07795,0.150,0.694,0.000,-0.5300,-0.3546,TRACKING,L+C+R_fused
