timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786446419.965,0.4,0.375,0.893,0.900,0.4208,-0.0417,7.54,-2.12043,0.080,0.500,0.000,-0.1776,-0.1766,TRACKING,L+C+R_fused
1786446420.214,0.4,0.374,0.893,0.901,0.4433,-0.0414,7.99,-2.06559,0.080,0.500,0.000,-0.1405,-0.1402,TRACKING,L+C+R_fused
1786446420.393,0.4,0.000,0.897,0.899,0.4866,-0.0488,6.95,-2.19207,0.080,0.500,0.000,-0.1765,-0.1656,TRACKING,R+C
1786446420.574,0.4,0.000,0.887,0.892,0.4943,-0.0609,7.47,-2.15458,0.080,0.500,0.000,-0.0523,-0.0378,TRACKING,R+C
1786446420.754,0.4,0.000,0.889,0.887,0.4873,-0.0791,4.87,-2.59036,0.080,0.500,0.000,-0.1873,-0.1744,TRACKING,R+C
1786446420.938,0.4,0.000,0.890,0.883,0.4885,-0.0879,6.68,-2.36280,0.080,0.500,0.000,0.0325,0.0379,TRACKING,R+C
1786446421.113,5.2,0.000,0.894,0.883,0.4915,-0.1034,7.86,-2.21865,0.080,0.500,0.000,0.2424,0.2427,TRACKING,R+C
1786446421.294,5.2,0.000,0.885,0.880,0.4947,-0.1196,5.77,-2.32835,0.080,0.500,0.000,0.2210,0.2154,TRACKING,R+C
1786446421.474,5.2,0.000,0.890,0.875,0.4913,-0.1412,7.90,-2.13305,0.080,0.500,0.000,0.5240,0.5130,TRACKING,R+C
1786446421.648,5.2,0.000,0.910,0.866,0.4824,-0.1622,9.22,-1.99693,0.080,0.500,0.000,0.7613,0.7350,TRACKING,R+C
1786446421.838,5.2,0.000,0.901,0.865,0.4643,-0.1923,10.21,-1.93299,0.080,0.500,0.000,1.0000,0.9748,TRACKING,R+C
1786446421.959,5.2,0.000,0.866,0.000,0.4643,0.1095,41.99,-0.52448,0.080,0.500,0.000,0.8295,0.9704,TRACKING,C_only
1786446422.069,5.2,0.000,0.875,0.000,0.4643,0.0835,44.92,-0.17544,0.082,0.500,0.000,1.0000,1.0000,TRACKING,C_only
1786446422.237,6.2,0.000,0.875,0.000,0.4643,0.0668,35.94,-0.14035,0.082,0.500,0.000,1.0000,1.0000,TRACKING,prediction
1786446422.392,6.2,0.000,0.875,0.000,0.4643,0.0534,28.75,-0.11228,0.082,0.500,0.000,0.8122,0.9622,TRACKING,prediction
1786446422.504,6.2,0.000,0.903,0.000,0.4643,-0.1041,38.62,-0.59953,0.080,0.500,0.000,1.0000,1.0000,TRACKING,C_only
1786446422.666,6.2,0.000,0.903,0.000,0.4643,-0.0833,30.90,-0.47963,0.080,0.500,0.000,1.0000,1.0000,TRACKING,prediction
1786446422.717,6.2,0.000,0.903,0.000,0.4643,-0.0666,24.72,-0.38370,0.080,0.500,0.000,1.0000,1.0000,TRACKING,prediction
1786446422.767,6.2,0.000,0.903,0.000,0.4643,-0.0533,19.77,-0.30696,0.080,0.500,0.000,1.0000,1.0000,TRACKING,prediction
1786446422.817,6.2,0.000,0.903,0.000,0.4643,-0.0426,15.82,-0.24557,0.080,0.500,0.000,0.9101,0.9101,TRACKING,prediction
1786446422.867,6.2,0.000,0.903,0.000,0.4643,-0.0341,12.66,-0.19645,0.080,0.500,0.000,0.7286,0.7286,TRACKING,prediction
1786446422.917,6.2,0.000,0.903,0.000,0.4643,-0.0273,10.12,-0.15716,0.080,0.500,0.000,0.5831,0.5831,TRACKING,prediction
1786446422.966,6.2,0.000,0.903,0.000,0.4643,-0.0218,8.10,-0.12573,0.080,0.500,0.000,0.4666,0.4666,TRACKING,prediction
1786446423.017,6.2,0.000,0.903,0.000,0.4643,-0.0175,6.48,-0.10058,0.080,0.479,0.000,0.3734,0.3734,TRACKING,prediction
1786446423.067,6.2,0.000,0.903,0.000,0.4643,-0.0140,5.18,-0.08047,0.080,0.455,0.000,0.2987,0.2987,TRACKING,prediction
1786446423.118,6.2,0.000,0.903,0.000,0.4643,-0.0112,4.15,-0.06437,0.080,0.432,0.000,0.2390,0.2390,TRACKING,prediction
1786446423.169,6.2,0.000,0.903,0.000,0.4643,-0.0089,3.32,-0.05150,0.080,0.411,0.000,0.1912,0.1912,TRACKING,prediction
1786446423.221,6.2,0.000,0.903,0.000,0.4643,-0.0072,2.65,-0.04120,0.080,0.350,0.000,-1.0000,-0.8088,UNCERTAIN,prediction
1786446423.272,14.5,0.000,0.903,0.000,0.4643,-0.0057,2.12,-0.03296,0.080,0.350,0.000,-1.0000,-1.0000,UNCERTAIN,prediction
1786446423.323,14.5,0.000,0.903,0.000,0.4643,-0.0046,1.70,-0.02637,0.080,0.350,0.000,-1.0000,-1.0000,UNCERTAIN,prediction
1786446423.374,14.5,0.000,0.903,0.000,0.4643,-0.0037,1.36,-0.02109,0.080,0.335,0.000,-1.0000,-1.0000,UNCERTAIN,prediction
