timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1787288423.016,0.5,0.000,0.645,0.657,0.6000,-0.0011,0.35,-0.05075,0.241,0.332,0.000,-0.0279,-0.0300,TRACKING,R+C
1787288423.233,0.5,0.000,0.645,0.657,0.6000,-0.0007,0.58,-0.03514,0.244,0.435,0.000,-0.0277,-0.0298,TRACKING,R+C
1787288423.424,0.5,0.000,0.643,0.555,0.6000,0.0001,0.80,-0.02001,0.246,0.515,0.000,-0.0254,-0.0273,TRACKING,R+C
1787288423.574,0.5,0.000,0.641,0.358,0.6000,0.0014,0.23,-0.09383,0.233,0.578,0.000,-0.0165,-0.0180,TRACKING,R+C
1787288423.687,0.5,0.000,0.644,0.580,0.6000,0.0031,0.57,-0.06042,0.239,0.627,0.000,-0.0073,-0.0080,TRACKING,R+C
1787288423.812,0.5,0.000,0.647,0.331,0.6000,0.0052,0.98,-0.02300,0.246,0.665,0.000,0.0030,0.0031,TRACKING,R+C
1787288423.977,0.5,0.000,0.644,0.000,0.6000,0.0052,0.17,-0.06069,0.239,0.695,0.000,0.0192,0.0202,TRACKING,CENTER_LOCKED
1787288424.106,6.4,0.000,0.642,0.379,0.6000,0.0091,-0.02,-0.08707,0.234,0.718,0.000,0.0487,0.0514,TRACKING,R+C
1787288424.224,6.4,0.000,0.642,0.254,0.6000,0.0118,-0.54,-0.16448,0.220,0.736,0.000,0.0764,0.0800,TRACKING,R+C
1787288424.358,6.4,0.000,0.643,0.649,0.6000,0.0144,-0.18,-0.14536,0.224,0.750,0.000,0.0878,0.0923,TRACKING,R+C
1787288424.476,6.4,0.000,0.647,0.669,0.6000,0.0174,0.23,-0.09878,0.232,0.761,0.000,0.1009,0.1068,TRACKING,R+C
1787288424.590,6.4,0.000,0.645,0.299,0.6000,0.0205,0.65,-0.05306,0.240,0.770,0.000,0.1121,0.1194,TRACKING,R+C
1787288424.691,6.4,0.000,0.643,0.000,0.6000,0.0219,-0.11,-0.10250,0.232,0.776,0.000,0.1439,0.1525,TRACKING,CENTER_LOCKED
1787288424.830,6.4,0.000,0.642,0.660,0.6000,0.0237,-0.17,-0.11503,0.229,0.781,0.000,0.1593,0.1687,TRACKING,R+C
1787288424.950,6.4,0.000,0.641,0.662,0.6000,0.0252,0.28,-0.11880,0.229,0.786,0.000,0.1568,0.1660,TRACKING,R+C
1787288425.098,6.4,0.000,0.645,0.648,0.6000,0.0252,0.85,-0.07472,0.237,0.789,0.000,0.1387,0.1475,TRACKING,R+C
1787288425.251,7.9,0.000,0.648,0.643,0.6000,0.0220,0.43,-0.08940,0.234,0.791,0.000,0.1288,0.1366,TRACKING,R+C
