timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786984415.543,0.0,0.907,0.787,0.814,0.4934,-0.0041,7.46,-0.03957,0.196,0.400,0.000,-0.3059,-0.3234,TRACKING,L+C+R_fused
1786984415.627,0.0,0.909,0.788,0.753,0.4929,-0.0042,7.47,-0.03609,0.196,0.400,0.000,-0.3053,-0.3227,TRACKING,L+C+R_fused
1786984415.641,0.0,0.909,0.787,0.743,0.4917,-0.0040,7.61,-0.02730,0.197,0.400,0.000,-0.3036,-0.3210,TRACKING,L+C+R_fused
1786984415.657,0.0,0.908,0.788,0.919,0.4922,-0.0042,7.46,-0.03681,0.196,0.400,0.000,-0.3054,-0.3228,TRACKING,L+C+R_fused
1786984415.671,0.0,0.908,0.788,0.916,0.4923,-0.0042,7.48,-0.03700,0.196,0.400,0.000,-0.3060,-0.3234,TRACKING,L+C+R_fused
1786984415.686,0.0,0.908,0.788,0.915,0.4928,-0.0042,7.43,-0.04023,0.196,0.400,0.000,-0.3063,-0.3237,TRACKING,L+C+R_fused
1786984415.701,0.0,0.908,0.788,0.915,0.4920,-0.0042,7.44,-0.03859,0.196,0.400,0.000,-0.3054,-0.3228,TRACKING,L+C+R_fused
1786984415.718,0.0,0.908,0.789,0.915,0.4911,-0.0041,7.48,-0.03529,0.196,0.400,0.000,-0.3049,-0.3223,TRACKING,L+C+R_fused
1786984415.740,0.0,0.909,0.788,0.919,0.4909,-0.0042,7.43,-0.03849,0.196,0.400,0.000,-0.3055,-0.3229,TRACKING,L+C+R_fused
1786984415.757,0.0,0.909,0.788,0.916,0.4909,-0.0042,7.44,-0.03759,0.196,0.400,0.000,-0.3054,-0.3228,TRACKING,L+C+R_fused
1786984415.782,0.0,0.910,0.788,0.916,0.4903,-0.0042,7.45,-0.03618,0.196,0.400,0.000,-0.3050,-0.3224,TRACKING,L+C+R_fused
1786984415.796,0.0,0.909,0.788,0.917,0.4898,-0.0042,7.45,-0.03620,0.196,0.400,0.000,-0.3051,-0.3225,TRACKING,L+C+R_fused
1786984415.813,0.0,0.909,0.786,0.920,0.4924,-0.0042,7.45,-0.03958,0.196,0.400,0.000,-0.3062,-0.3237,TRACKING,L+C+R_fused
1786984415.830,0.0,0.909,0.787,0.920,0.4922,-0.0041,7.50,-0.03553,0.196,0.400,0.000,-0.3052,-0.3226,TRACKING,L+C+R_fused
1786984415.849,0.0,0.909,0.786,0.920,0.4922,-0.0041,7.50,-0.03535,0.196,0.400,0.000,-0.3051,-0.3225,TRACKING,L+C+R_fused
1786984415.871,0.0,0.910,0.787,0.921,0.4913,-0.0042,7.45,-0.03834,0.196,0.400,0.000,-0.3061,-0.3236,TRACKING,L+C+R_fused
1786984415.896,0.0,0.910,0.786,0.923,0.4905,-0.0041,7.47,-0.03732,0.196,0.400,0.000,-0.3053,-0.3227,TRACKING,L+C+R_fused
1786984415.912,0.0,0.910,0.786,0.923,0.4905,-0.0040,7.50,-0.03596,0.196,0.400,0.000,-0.3049,-0.3223,TRACKING,L+C+R_fused
1786984415.935,0.0,0.909,0.786,0.923,0.4921,-0.0041,7.47,-0.03734,0.196,0.400,0.000,-0.3054,-0.3228,TRACKING,L+C+R_fused
1786984415.949,0.0,0.909,0.786,0.923,0.4921,-0.0041,7.50,-0.03552,0.196,0.400,0.000,-0.3051,-0.3226,TRACKING,L+C+R_fused
1786984415.979,0.0,0.909,0.786,0.923,0.4924,-0.0042,7.43,-0.04001,0.196,0.400,0.000,-0.3061,-0.3235,TRACKING,L+C+R_fused
1786984416.007,0.0,0.909,0.786,0.924,0.4923,-0.0041,7.53,-0.03226,0.197,0.400,0.000,-0.3049,-0.3223,TRACKING,L+C+R_fused
1786984416.023,0.0,0.912,0.786,0.924,0.4923,-0.0042,7.51,-0.03287,0.197,0.400,0.000,-0.3053,-0.3228,TRACKING,L+C+R_fused
1786984416.050,0.0,0.912,0.786,0.925,0.4923,-0.0042,7.50,-0.03341,0.197,0.400,0.000,-0.3054,-0.3228,TRACKING,L+C+R_fused
1786984416.075,0.0,0.912,0.786,0.925,0.4923,-0.0034,6.00,-0.02673,0.197,0.400,0.000,-0.3054,-0.3228,TRACKING,prediction
1786984416.092,0.0,0.912,0.786,0.925,0.4923,-0.0027,4.80,-0.02138,0.197,0.400,0.000,-0.3054,-0.3228,TRACKING,prediction
1786984416.108,0.0,0.912,0.786,0.925,0.4923,-0.0022,3.84,-0.01711,0.197,0.400,0.000,-0.3054,-0.3228,TRACKING,prediction
1786984416.123,0.0,0.912,0.786,0.925,0.4923,-0.0017,3.07,-0.01369,0.197,0.400,0.000,-0.3054,-0.3228,TRACKING,prediction
1786984416.151,0.0,0.912,0.786,0.925,0.4923,-0.0014,2.46,-0.01095,0.197,0.400,0.000,-0.3054,-0.3228,TRACKING,prediction
1786984416.168,0.0,0.912,0.786,0.925,0.4923,-0.0011,1.97,-0.00876,0.197,0.400,0.000,-0.3054,-0.3228,TRACKING,prediction
