timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786986362.627,0.0,0.908,0.787,0.814,0.4927,-0.0041,7.45,-0.04096,0.196,0.180,0.000,-0.3063,-0.2732,TRACKING,L+C+R_fused
1786986362.778,0.0,0.909,0.788,0.753,0.4924,-0.0042,7.46,-0.03704,0.196,0.180,0.000,-0.3055,-0.3094,TRACKING,L+C+R_fused
1786986362.794,0.0,0.909,0.787,0.743,0.4912,-0.0040,7.60,-0.02815,0.197,0.180,0.000,-0.3038,-0.3136,TRACKING,L+C+R_fused
1786986362.810,0.0,0.909,0.787,0.919,0.4918,-0.0042,7.45,-0.03775,0.196,0.180,0.000,-0.3056,-0.3158,TRACKING,L+C+R_fused
1786986362.826,0.0,0.909,0.788,0.916,0.4919,-0.0042,7.48,-0.03653,0.196,0.180,0.000,-0.3059,-0.3163,TRACKING,L+C+R_fused
1786986362.842,0.0,0.909,0.787,0.913,0.4923,-0.0042,7.43,-0.03976,0.196,0.180,0.000,-0.3062,-0.3167,TRACKING,L+C+R_fused
1786986362.858,0.0,0.909,0.787,0.914,0.4916,-0.0042,7.43,-0.03954,0.196,0.180,0.000,-0.3056,-0.3162,TRACKING,L+C+R_fused
1786986362.887,0.0,0.909,0.789,0.915,0.4906,-0.0041,7.47,-0.03620,0.196,0.180,0.000,-0.3051,-0.3157,TRACKING,L+C+R_fused
1786986362.906,0.0,0.910,0.788,0.919,0.4904,-0.0042,7.42,-0.03940,0.196,0.180,0.000,-0.3057,-0.3162,TRACKING,L+C+R_fused
1786986362.922,0.0,0.910,0.787,0.916,0.4905,-0.0042,7.43,-0.03848,0.196,0.180,0.000,-0.3056,-0.3161,TRACKING,L+C+R_fused
1786986362.938,0.0,0.911,0.788,0.916,0.4898,-0.0042,7.44,-0.03695,0.196,0.180,0.000,-0.3052,-0.3158,TRACKING,L+C+R_fused
1786986362.962,0.0,0.910,0.788,0.919,0.4893,-0.0042,7.44,-0.03697,0.196,0.180,0.000,-0.3053,-0.3158,TRACKING,L+C+R_fused
1786986362.972,0.0,0.909,0.786,0.916,0.4919,-0.0042,7.43,-0.04172,0.196,0.180,0.000,-0.3068,-0.3171,TRACKING,L+C+R_fused
1786986362.995,0.0,0.910,0.786,0.916,0.4918,-0.0041,7.48,-0.03756,0.196,0.180,0.000,-0.3057,-0.3163,TRACKING,L+C+R_fused
1786986363.017,0.0,0.910,0.786,0.916,0.4918,-0.0041,7.48,-0.03737,0.196,0.180,0.000,-0.3056,-0.3162,TRACKING,L+C+R_fused
1786986363.044,0.0,0.911,0.786,0.917,0.4908,-0.0042,7.43,-0.04039,0.196,0.180,0.000,-0.3066,-0.3170,TRACKING,L+C+R_fused
1786986363.057,0.0,0.910,0.786,0.927,0.4901,-0.0041,7.45,-0.03935,0.196,0.180,0.000,-0.3058,-0.3164,TRACKING,L+C+R_fused
1786986363.065,0.0,0.910,0.786,0.927,0.4901,-0.0041,7.48,-0.03799,0.196,0.180,0.000,-0.3054,-0.3160,TRACKING,L+C+R_fused
1786986363.090,0.0,0.910,0.785,0.927,0.4916,-0.0041,7.45,-0.03937,0.196,0.180,0.000,-0.3059,-0.3164,TRACKING,L+C+R_fused
1786986363.106,0.0,0.910,0.786,0.927,0.4916,-0.0041,7.47,-0.03758,0.196,0.180,0.000,-0.3056,-0.3162,TRACKING,L+C+R_fused
