timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1787048555.102,0.4,0.000,0.649,0.864,0.5784,0.0101,3.75,-0.06032,0.194,0.206,0.000,-0.0387,-0.0365,TRACKING,R+C
1787048555.253,0.4,0.000,0.649,0.859,0.5803,0.0102,3.82,-0.05778,0.194,0.231,0.000,-0.0388,-0.0405,TRACKING,R+C
1787048555.365,0.4,0.000,0.649,0.863,0.5778,0.0104,4.08,-0.02452,0.198,0.254,0.000,-0.0382,-0.0398,TRACKING,R+C
1787048555.471,0.4,0.000,0.650,0.852,0.5546,0.0066,3.21,-0.10114,0.190,0.276,0.000,-0.0676,-0.0640,TRACKING,R+C
1787048555.561,0.4,0.000,0.651,0.849,0.5260,0.0036,3.26,-0.07916,0.192,0.298,0.000,-0.0956,-0.0896,TRACKING,R+C
1787048555.646,0.4,0.000,0.651,0.851,0.5294,0.0023,5.91,0.15824,0.184,0.318,0.000,-0.1718,-0.1524,TRACKING,R+C
1787048555.736,0.4,0.000,0.652,0.851,0.5384,-0.0007,4.72,0.06523,0.193,0.337,0.000,-0.1630,-0.1533,TRACKING,R+C
1787048555.830,0.4,0.000,0.653,0.837,0.5740,-0.0042,3.82,-0.00537,0.199,0.355,0.000,-0.1708,-0.1582,TRACKING,R+C
1787048555.918,0.4,0.000,0.652,0.851,0.6459,0.0016,6.97,0.19369,0.181,0.372,0.000,-0.2214,-0.1945,TRACKING,R+C
1787048556.006,0.4,0.000,0.651,0.856,0.6171,-0.0064,4.68,0.09289,0.191,0.389,0.000,-0.2214,-0.1984,TRACKING,R+C
1787048556.095,0.4,0.000,0.649,0.866,0.5856,-0.0079,4.70,0.12211,0.188,0.404,0.000,-0.2403,-0.2106,TRACKING,R+C
1787048556.189,10.1,0.000,0.650,0.870,0.5805,-0.0116,2.64,-0.02237,0.198,0.419,0.000,-0.2111,-0.1894,TRACKING,R+C
1787048556.282,10.1,0.000,0.648,0.868,0.5778,-0.0094,4.00,0.11540,0.188,0.433,0.000,-0.2307,-0.1978,TRACKING,R+C
1787048556.373,10.1,0.000,0.648,0.864,0.5846,-0.0112,2.30,-0.05451,0.195,0.446,0.000,-0.2080,-0.1816,TRACKING,R+C
1787048556.470,10.1,0.000,0.648,0.859,0.5979,-0.0109,2.95,0.01639,0.198,0.459,0.000,-0.2064,-0.1763,TRACKING,R+C
1787048556.571,10.1,0.000,0.648,0.861,0.6047,-0.0101,4.26,0.14367,0.186,0.471,0.000,-0.2492,-0.2032,TRACKING,R+C
1787048556.662,10.1,0.000,0.648,0.863,0.6112,-0.0115,3.47,0.09288,0.191,0.483,0.000,-0.2326,-0.1943,TRACKING,R+C
1787048556.755,10.1,0.000,0.649,0.862,0.5396,-0.0124,2.55,0.04653,0.195,0.493,0.000,-0.2092,-0.1753,TRACKING,R+C
1787048556.840,10.1,0.000,0.652,0.858,0.5599,-0.0185,-0.50,-0.12161,0.188,0.504,0.000,-0.2140,-0.1743,TRACKING,R+C
1787048556.926,10.1,0.000,0.651,0.850,0.6257,-0.0164,-0.18,-0.11017,0.189,0.514,0.000,-0.1976,-0.1617,TRACKING,R+C
1787048557.023,10.1,0.000,0.650,0.858,0.6096,-0.0161,-1.88,-0.26706,0.173,0.523,0.000,-0.1947,-0.1565,TRACKING,R+C
1787048557.120,10.1,0.000,0.646,0.864,0.4870,-0.0080,1.87,0.01828,0.198,0.532,0.000,-0.1412,-0.1191,TRACKING,R+C
1787048557.211,10.8,0.000,0.646,0.843,0.5652,-0.0072,1.73,0.00758,0.199,0.540,0.000,-0.1295,-0.1050,TRACKING,R+C
1787048557.312,10.8,0.000,0.648,0.863,0.6360,-0.0063,2.28,0.07991,0.192,0.548,0.000,-0.1347,-0.1052,TRACKING,R+C
1787048557.402,10.8,0.000,0.648,0.867,0.5752,-0.0051,2.41,0.09739,0.190,0.556,0.000,-0.1254,-0.0984,TRACKING,R+C
1787048557.493,10.8,0.000,0.648,0.873,0.5697,-0.0047,2.35,0.09681,0.190,0.563,0.000,-0.1185,-0.0924,TRACKING,R+C
1787048557.585,10.8,0.000,0.649,0.873,0.5759,-0.0046,1.09,-0.00538,0.199,0.570,0.000,-0.0833,-0.0684,TRACKING,R+C
1787048557.672,10.8,0.000,0.651,0.876,0.5437,-0.0022,1.41,0.02999,0.197,0.576,0.000,-0.0654,-0.0528,TRACKING,R+C
1787048557.763,10.8,0.000,0.650,0.879,0.5444,-0.0025,0.20,-0.03754,0.196,0.583,0.000,-0.0397,-0.0336,TRACKING,R+C
1787048557.860,10.8,0.000,0.649,0.876,0.5778,0.0001,-0.04,-0.05928,0.194,0.588,0.000,-0.0097,-0.0114,TRACKING,R+C
1787048557.951,10.8,0.000,0.648,0.879,0.5531,0.0046,2.09,0.12867,0.187,0.594,0.000,-0.0002,-0.0015,TRACKING,R+C
1787048558.047,10.8,0.000,0.648,0.880,0.5514,0.0037,0.69,-0.02569,0.197,0.599,0.000,0.0093,0.0054,TRACKING,R+C
1787048558.141,10.8,0.000,0.649,0.882,0.5915,0.0037,0.49,-0.04523,0.195,0.604,0.000,0.0125,0.0084,TRACKING,R+C
