timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786981944.125,0.0,0.815,0.909,0.893,0.4480,-0.0169,2.22,-0.58588,0.150,0.400,0.000,-0.4829,-0.5058,TRACKING,L+C+R_fused
1786981944.236,0.0,0.819,0.909,0.894,0.4434,-0.0167,2.60,-0.53252,0.150,0.400,0.000,-0.4854,-0.5080,TRACKING,L+C+R_fused
1786981944.266,0.0,0.817,0.911,0.894,0.4318,-0.0177,2.03,-0.58052,0.150,0.400,0.000,-0.4864,-0.5092,TRACKING,L+C+R_fused
1786981944.304,0.0,0.818,0.910,0.891,0.4426,-0.0163,3.25,-0.43631,0.156,0.400,0.000,-0.4537,-0.4756,TRACKING,L+C+R_fused
1786981944.334,0.0,0.819,0.911,0.890,0.4366,-0.0173,2.18,-0.57669,0.150,0.400,0.000,-0.4855,-0.5083,TRACKING,L+C+R_fused
1786981944.377,0.0,0.816,0.910,0.887,0.4398,-0.0185,1.25,-0.66406,0.150,0.400,0.000,-0.4819,-0.5051,TRACKING,L+C+R_fused
1786981944.437,0.0,0.818,0.911,0.888,0.4367,-0.0180,1.75,-0.60399,0.150,0.400,0.000,-0.4836,-0.5064,TRACKING,L+C+R_fused
1786981944.476,0.0,0.818,0.912,0.886,0.4340,-0.0179,1.78,-0.59860,0.150,0.400,0.000,-0.4821,-0.5048,TRACKING,L+C+R_fused
1786981944.515,0.0,0.818,0.912,0.887,0.4327,-0.0181,1.59,-0.64438,0.150,0.400,0.000,-0.4853,-0.5085,TRACKING,L+C+R_fused
1786981944.549,0.0,0.818,0.912,0.885,0.4305,-0.0155,3.67,-0.40501,0.159,0.400,0.000,-0.4372,-0.4590,TRACKING,L+C+R_fused
1786981944.580,0.0,0.818,0.911,0.886,0.4296,-0.0183,1.24,-0.69738,0.150,0.400,0.000,-0.4829,-0.5065,TRACKING,L+C+R_fused
1786981944.623,0.0,0.818,0.912,0.885,0.4349,-0.0159,3.30,-0.45686,0.154,0.400,0.000,-0.4639,-0.4862,TRACKING,L+C+R_fused
1786981944.657,0.0,0.816,0.911,0.886,0.4297,-0.0171,2.43,-0.53784,0.150,0.400,0.000,-0.4852,-0.5077,TRACKING,L+C+R_fused
1786981944.696,0.0,0.815,0.911,0.886,0.4278,-0.0164,2.96,-0.47345,0.153,0.400,0.000,-0.4706,-0.4927,TRACKING,L+C+R_fused
1786981944.727,0.0,0.818,0.911,0.886,0.4356,-0.0169,2.31,-0.57218,0.150,0.400,0.000,-0.4847,-0.5075,TRACKING,L+C+R_fused
1786981944.769,0.0,0.817,0.912,0.886,0.4359,-0.0162,3.23,-0.44021,0.156,0.400,0.000,-0.4539,-0.4758,TRACKING,L+C+R_fused
1786981944.807,0.0,0.817,0.911,0.886,0.4310,-0.0182,1.46,-0.65135,0.150,0.400,0.000,-0.4834,-0.5066,TRACKING,L+C+R_fused
1786981944.840,0.0,0.816,0.910,0.882,0.4290,-0.0150,4.62,-0.25044,0.175,0.400,0.000,-0.4399,-0.4605,TRACKING,L+C+R_fused
1786981944.869,0.0,0.815,0.911,0.884,0.4481,-0.0162,3.08,-0.47325,0.153,0.400,0.000,-0.4717,-0.4940,TRACKING,L+C+R_fused
1786981944.900,0.0,0.818,0.910,0.883,0.4423,-0.0184,1.14,-0.70020,0.150,0.400,0.000,-0.4817,-0.5053,TRACKING,L+C+R_fused
1786981944.948,0.0,0.824,0.910,0.883,0.4390,-0.0159,3.37,-0.42756,0.157,0.400,0.000,-0.4472,-0.4690,TRACKING,L+C+R_fused
1786981944.991,0.0,0.824,0.912,0.883,0.4385,-0.0177,1.54,-0.69663,0.150,0.400,0.000,-0.4858,-0.5097,TRACKING,L+C+R_fused
1786981945.022,0.0,0.822,0.912,0.882,0.4397,-0.0181,1.23,-0.73131,0.150,0.400,0.000,-0.4853,-0.5094,TRACKING,L+C+R_fused
1786981945.055,23.7,0.824,0.912,0.883,0.4330,-0.0161,3.11,-0.49281,0.151,0.400,0.000,-0.4857,-0.5083,TRACKING,L+C+R_fused
1786981945.082,23.7,0.824,0.912,0.883,0.4322,-0.0160,2.93,-0.53297,0.150,0.400,0.000,-0.4880,-0.5109,TRACKING,L+C+R_fused
1786981945.111,23.7,0.822,0.912,0.883,0.4336,-0.0175,1.96,-0.62740,0.150,0.400,0.000,-0.4886,-0.5120,TRACKING,L+C+R_fused
1786981945.142,23.7,0.822,0.912,0.882,0.4352,-0.0177,1.55,-0.69278,0.150,0.400,0.000,-0.4854,-0.5092,TRACKING,L+C+R_fused
1786981945.178,23.7,0.823,0.912,0.883,0.4371,-0.0172,2.27,-0.58750,0.150,0.400,0.000,-0.4890,-0.5122,TRACKING,L+C+R_fused
1786981945.207,23.7,0.822,0.913,0.886,0.4403,-0.0171,2.29,-0.59189,0.150,0.400,0.000,-0.4885,-0.5117,TRACKING,L+C+R_fused
1786981945.245,23.7,0.823,0.912,0.884,0.4386,-0.0170,2.15,-0.62566,0.150,0.400,0.000,-0.4871,-0.5106,TRACKING,L+C+R_fused
1786981945.281,23.7,0.822,0.912,0.885,0.4372,-0.0171,2.10,-0.62072,0.150,0.400,0.000,-0.4868,-0.5102,TRACKING,L+C+R_fused
1786981945.311,23.7,0.824,0.912,0.885,0.4339,-0.0163,3.23,-0.46701,0.153,0.400,0.000,-0.4737,-0.4962,TRACKING,L+C+R_fused
