timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786982926.483,0.0,0.933,0.916,0.903,0.4821,-0.0036,8.18,0.01880,0.198,0.180,0.000,-0.3082,-0.2714,TRACKING,L+C+R_fused
1786982926.570,0.0,0.932,0.916,0.908,0.4828,-0.0024,8.01,-0.01299,0.199,0.180,0.000,-0.2948,-0.2979,TRACKING,L+C+R_fused
1786982926.589,0.0,0.933,0.917,0.902,0.4827,-0.0047,7.40,-0.03576,0.196,0.180,0.000,-0.3084,-0.3138,TRACKING,L+C+R_fused
1786982926.613,0.0,0.931,0.918,0.899,0.4805,-0.0056,7.38,-0.02637,0.197,0.180,0.000,-0.3119,-0.3192,TRACKING,L+C+R_fused
1786982926.635,0.0,0.930,0.917,0.905,0.4798,-0.0071,6.37,-0.09809,0.190,0.180,0.000,-0.3286,-0.3342,TRACKING,L+C+R_fused
1786982926.662,0.0,0.931,0.916,0.901,0.4812,-0.0015,8.68,0.03100,0.197,0.180,0.000,-0.3059,-0.3170,TRACKING,L+C+R_fused
1786982926.694,0.0,0.933,0.917,0.901,0.4825,-0.0034,8.25,0.02129,0.198,0.180,0.000,-0.3086,-0.3168,TRACKING,L+C+R_fused
1786982926.724,0.0,0.930,0.917,0.901,0.4808,-0.0066,6.83,-0.06230,0.194,0.180,0.000,-0.3208,-0.3273,TRACKING,L+C+R_fused
1786982926.745,0.0,0.931,0.917,0.901,0.4857,-0.0062,6.95,-0.05679,0.194,0.180,0.000,-0.3180,-0.3264,TRACKING,L+C+R_fused
1786982926.778,0.0,0.932,0.917,0.886,0.4805,-0.0029,8.54,0.03911,0.196,0.180,0.000,-0.3149,-0.3236,TRACKING,L+C+R_fused
1786982926.800,0.0,0.931,0.916,0.904,0.4803,-0.0075,6.44,-0.08524,0.191,0.180,0.000,-0.3276,-0.3340,TRACKING,L+C+R_fused
1786982926.823,0.0,0.932,0.917,0.906,0.4834,-0.0043,7.61,-0.02292,0.198,0.180,0.000,-0.3048,-0.3161,TRACKING,L+C+R_fused
1786982926.851,0.0,0.931,0.917,0.903,0.4821,-0.0033,8.49,0.03623,0.196,0.180,0.000,-0.3170,-0.3239,TRACKING,L+C+R_fused
1786982926.883,0.0,0.929,0.917,0.901,0.4834,-0.0040,8.12,0.01373,0.199,0.180,0.000,-0.3090,-0.3183,TRACKING,L+C+R_fused
1786982926.899,0.0,0.930,0.918,0.902,0.4824,-0.0052,7.55,-0.02185,0.198,0.180,0.000,-0.3105,-0.3187,TRACKING,L+C+R_fused
1786982926.919,0.0,0.929,0.918,0.901,0.4800,-0.0046,7.76,-0.01002,0.199,0.180,0.000,-0.3067,-0.3155,TRACKING,L+C+R_fused
1786982926.937,0.0,0.930,0.916,0.901,0.4823,-0.0043,7.27,-0.05687,0.194,0.180,0.000,-0.3098,-0.3175,TRACKING,L+C+R_fused
1786982926.968,0.0,0.929,0.917,0.900,0.4853,-0.0049,7.66,-0.01608,0.198,0.180,0.000,-0.3088,-0.3171,TRACKING,L+C+R_fused
1786982926.985,0.0,0.930,0.917,0.903,0.4841,-0.0058,7.27,-0.03875,0.196,0.180,0.000,-0.3152,-0.3225,TRACKING,L+C+R_fused
1786982927.002,0.0,0.930,0.916,0.903,0.4827,-0.0053,7.71,-0.00491,0.200,0.180,0.000,-0.3095,-0.3185,TRACKING,L+C+R_fused
1786982927.022,0.0,0.931,0.917,0.903,0.4865,-0.0053,7.51,-0.02232,0.198,0.180,0.000,-0.3106,-0.3188,TRACKING,L+C+R_fused
1786982927.054,0.0,0.932,0.917,0.903,0.4829,-0.0072,6.38,-0.09712,0.190,0.180,0.000,-0.3289,-0.3344,TRACKING,L+C+R_fused
