timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786982875.405,0.0,0.815,0.950,0.783,0.4190,-0.0178,1.80,-0.67998,0.150,0.700,0.000,-0.4947,-0.4334,TRACKING,L+C+R_fused
1786982875.498,0.0,0.816,0.950,0.785,0.4268,-0.0178,1.86,-0.67016,0.150,0.700,0.000,-0.4955,-0.3433,TRACKING,L+C+R_fused
1786982875.526,0.0,0.827,0.950,0.786,0.4259,-0.0178,1.89,-0.66442,0.150,0.700,0.000,-0.4960,-0.3310,TRACKING,L+C+R_fused
1786982875.552,0.0,0.825,0.950,0.782,0.4191,-0.0178,1.89,-0.66442,0.150,0.700,0.000,-0.4960,-0.3291,TRACKING,L+C+R_fused
1786982875.575,0.0,0.824,0.950,0.783,0.4264,-0.0178,1.85,-0.67224,0.150,0.700,0.000,-0.4953,-0.3285,TRACKING,L+C+R_fused
1786982875.616,0.0,0.824,0.950,0.784,0.4169,-0.0172,2.26,-0.62237,0.150,0.700,0.000,-0.4946,-0.3280,TRACKING,L+C+R_fused
1786982875.643,0.0,0.824,0.950,0.787,0.4341,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.672,0.0,0.826,0.950,0.787,0.4274,-0.0173,2.22,-0.62418,0.150,0.700,0.000,-0.4940,-0.3275,TRACKING,L+C+R_fused
1786982875.698,0.0,0.826,0.950,0.787,0.4330,-0.0173,2.22,-0.62418,0.150,0.700,0.000,-0.4940,-0.3275,TRACKING,L+C+R_fused
1786982875.728,0.0,0.825,0.950,0.784,0.4250,-0.0173,2.22,-0.62418,0.150,0.700,0.000,-0.4940,-0.3275,TRACKING,L+C+R_fused
1786982875.761,0.0,0.823,0.950,0.786,0.4261,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.787,0.0,0.826,0.950,0.787,0.4370,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.808,0.0,0.826,0.950,0.786,0.4231,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.830,0.0,0.826,0.950,0.785,0.4247,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.853,0.0,0.825,0.950,0.786,0.4379,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.879,0.0,0.825,0.950,0.787,0.4268,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.900,0.0,0.826,0.950,0.787,0.4297,-0.0172,2.23,-0.62535,0.150,0.700,0.000,-0.4944,-0.3277,TRACKING,L+C+R_fused
1786982875.932,0.0,0.825,0.950,0.781,0.4320,-0.0173,2.21,-0.63044,0.150,0.700,0.000,-0.4946,-0.3278,TRACKING,L+C+R_fused
1786982875.961,0.0,0.825,0.950,0.786,0.4216,-0.0172,2.22,-0.63222,0.150,0.700,0.000,-0.4949,-0.3280,TRACKING,L+C+R_fused
1786982875.994,0.0,0.823,0.950,0.787,0.4347,-0.0172,2.22,-0.63222,0.150,0.700,0.000,-0.4949,-0.3280,TRACKING,L+C+R_fused
1786982876.022,0.0,0.826,0.950,0.786,0.4336,-0.0172,2.23,-0.63496,0.150,0.700,0.000,-0.4956,-0.3285,TRACKING,L+C+R_fused
1786982876.047,0.0,0.826,0.950,0.785,0.4225,-0.0172,2.24,-0.62977,0.150,0.700,0.000,-0.4953,-0.3283,TRACKING,L+C+R_fused
1786982876.074,0.0,0.823,0.950,0.785,0.4350,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.096,0.0,0.825,0.950,0.784,0.4235,-0.0172,2.36,-0.60841,0.150,0.700,0.000,-0.4953,-0.3283,TRACKING,L+C+R_fused
1786982876.121,0.0,0.826,0.950,0.787,0.4312,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.144,0.0,0.825,0.950,0.787,0.4316,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.169,0.0,0.826,0.950,0.786,0.4329,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.198,0.0,0.825,0.950,0.785,0.4272,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.229,0.0,0.826,0.950,0.785,0.4223,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.267,0.0,0.826,0.950,0.784,0.4230,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.292,0.0,0.824,0.950,0.785,0.4203,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.323,0.0,0.826,0.950,0.786,0.4303,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.355,32.2,0.826,0.950,0.786,0.4359,-0.0172,2.26,-0.62461,0.150,0.700,0.000,-0.4951,-0.3282,TRACKING,L+C+R_fused
1786982876.386,32.2,0.825,0.949,0.785,0.4229,-0.0172,2.33,-0.61143,0.150,0.700,0.000,-0.4960,-0.3286,TRACKING,L+C+R_fused
1786982876.410,32.2,0.823,0.949,0.787,0.4337,-0.0173,2.31,-0.61656,0.150,0.700,0.000,-0.4962,-0.3288,TRACKING,L+C+R_fused
1786982876.435,32.2,0.824,0.949,0.786,0.4365,-0.0172,2.34,-0.61259,0.150,0.700,0.000,-0.4965,-0.3290,TRACKING,L+C+R_fused
1786982876.459,32.2,0.822,0.949,0.785,0.4280,-0.0172,2.34,-0.61726,0.150,0.700,0.000,-0.4972,-0.3295,TRACKING,L+C+R_fused
1786982876.482,32.2,0.824,0.949,0.785,0.4328,-0.0172,2.34,-0.61726,0.150,0.700,0.000,-0.4972,-0.3295,TRACKING,L+C+R_fused
1786982876.505,32.2,0.824,0.950,0.785,0.4269,-0.0172,2.40,-0.60602,0.150,0.700,0.000,-0.4972,-0.3295,TRACKING,L+C+R_fused
1786982876.526,32.2,0.823,0.949,0.786,0.4288,-0.0172,2.41,-0.59858,0.150,0.700,0.000,-0.4967,-0.3292,TRACKING,L+C+R_fused
1786982876.566,32.2,0.823,0.950,0.787,0.4359,-0.0173,2.42,-0.59338,0.150,0.700,0.000,-0.4975,-0.3296,TRACKING,L+C+R_fused
1786982876.589,32.2,0.824,0.950,0.788,0.4367,-0.0173,2.34,-0.60281,0.150,0.700,0.000,-0.4962,-0.3290,TRACKING,L+C+R_fused
