timestamp,state,front_dist,closest_angle,closest_dist,clear_counter,dodge_direction,current_offset_px,steering
1784002188.274495,1,2.119999885559082,,inf,0,1.0,0.0,0.364
1784002188.3264139,1,2.119999885559082,,inf,0,1.0,0.0,0.007
1784002188.375577,1,2.119999885559082,,inf,0,1.0,0.0,-0.084
1784002188.42584,1,2.0840001106262207,,inf,0,1.0,0.0,-0.077
1784002188.4738555,1,2.0840001106262207,,inf,0,1.0,0.0,-0.077
1784002188.5247796,1,2.059999942779541,,inf,0,1.0,0.0,-0.077
1784002188.5798068,1,2.059999942779541,,inf,0,1.0,0.0,-0.084
1784002188.6271715,1,2.059999942779541,,inf,0,1.0,0.0,-0.084
1784002188.6762688,1,2.0480000972747803,,inf,0,1.0,0.0,-0.084
1784002188.7243607,1,2.0480000972747803,,inf,0,1.0,0.0,-0.084
1784002188.774719,1,2.0220000743865967,,inf,0,1.0,0.0,-0.105
1784002188.824351,1,2.0220000743865967,,inf,0,1.0,0.0,-0.077
1784002188.8778193,1,2.0220000743865967,,inf,0,1.0,0.0,-0.084
1784002188.9238856,1,2.002000093460083,,inf,0,1.0,0.0,-0.084
1784002188.975564,1,2.002000093460083,,inf,0,1.0,0.0,-0.196
1784002189.024336,1,1.9780000448226929,,inf,0,1.0,0.0,-0.371
1784002189.0732193,1,1.9780000448226929,,inf,0,1.0,0.0,-0.371
1784002189.1234155,1,1.9780000448226929,,inf,0,1.0,0.0,-0.371
1784002189.17551,1,1.9559999704360962,,inf,0,1.0,0.0,0.0
1784002189.2278461,1,1.9559999704360962,,inf,0,1.0,0.0,-0.056
1784002189.2750883,1,1.9559999704360962,,inf,0,1.0,0.0,-0.042
1784002189.32716,1,1.9320000410079956,,inf,0,1.0,0.0,-0.035
1784002189.3763447,1,1.9320000410079956,,inf,0,1.0,0.0,-0.028
1784002189.425359,1,1.906000018119812,,inf,0,1.0,0.0,-0.021
1784002189.4744182,1,1.906000018119812,,inf,0,1.0,0.0,-0.021
1784002189.5243206,1,1.906000018119812,,inf,0,1.0,0.0,-0.021
1784002189.5741985,1,1.8860000371932983,,inf,0,1.0,0.0,-0.021
1784002189.6253664,1,1.8860000371932983,,inf,0,1.0,0.0,-0.014
1784002189.6739793,1,1.8680000305175781,,inf,0,1.0,0.0,-0.014
1784002189.7244725,1,1.8680000305175781,,inf,0,1.0,0.0,-0.014
1784002189.7739959,1,1.8680000305175781,,inf,0,1.0,0.0,-0.014
1784002189.8248756,1,1.850000023841858,,inf,0,1.0,0.0,-0.07
1784002189.874043,1,1.850000023841858,,inf,0,1.0,0.0,-0.371
1784002189.923241,1,1.8320000171661377,,inf,0,1.0,0.0,-0.371
1784002189.9744437,1,1.8320000171661377,,inf,0,1.0,0.0,-0.371
1784002190.025084,1,1.8320000171661377,,inf,0,1.0,0.0,-0.371
1784002190.0743656,1,1.815999984741211,,inf,0,1.0,0.0,-0.371
1784002190.1228993,1,1.815999984741211,,inf,0,1.0,0.0,-0.371
1784002190.1734858,1,1.7940000295639038,,inf,0,1.0,0.0,-0.371
1784002190.2245383,1,1.7940000295639038,,inf,0,1.0,0.0,0.07
1784002190.27593,1,1.7940000295639038,,inf,0,1.0,0.0,0.028
1784002190.3263242,1,1.781999945640564,,inf,0,1.0,0.0,0.042
1784002190.3743703,1,1.781999945640564,,inf,0,1.0,0.0,0.056
1784002190.424854,1,1.7699999809265137,,inf,0,1.0,0.0,0.063
1784002190.477421,1,1.7699999809265137,,inf,0,1.0,0.0,0.021
1784002190.5249357,1,1.7699999809265137,,inf,0,1.0,0.0,0.035
1784002190.5744162,1,1.7619999647140503,,inf,0,1.0,0.0,0.056
1784002190.6248274,1,1.7619999647140503,,inf,0,1.0,0.0,0.07
1784002190.6763787,1,1.7419999837875366,,inf,0,1.0,0.0,0.084
1784002190.7238317,1,1.7419999837875366,,inf,0,1.0,0.0,0.084
1784002190.7742267,1,1.7419999837875366,,inf,0,1.0,0.0,0.07
1784002190.8245816,1,1.7280000448226929,,inf,0,1.0,0.0,-0.021
1784002190.8757606,1,1.7280000448226929,,inf,0,1.0,0.0,-0.371
1784002190.9227622,1,1.718000054359436,,inf,0,1.0,0.0,-0.371
1784002190.9732897,1,1.718000054359436,,inf,0,1.0,0.0,-0.371
1784002191.0240586,1,1.718000054359436,,inf,0,1.0,0.0,-0.371
1784002191.0733812,1,1.7039999961853027,,inf,0,1.0,0.0,-0.371
1784002191.1237316,1,1.7039999961853027,,inf,0,1.0,0.0,-0.371
1784002191.1762302,1,1.6920000314712524,,inf,0,1.0,0.0,0.252
1784002191.2257652,1,1.6920000314712524,,inf,0,1.0,0.0,0.161
1784002191.2758267,1,1.6920000314712524,,inf,0,1.0,0.0,0.168
1784002191.324678,1,1.6959999799728394,,inf,0,1.0,0.0,0.17500000000000002
1784002191.3747194,1,1.6959999799728394,,inf,0,1.0,0.0,0.17500000000000002
1784002191.42473,1,1.7039999961853027,,inf,0,1.0,0.0,0.182
1784002191.4737365,1,1.7039999961853027,,inf,0,1.0,0.0,0.182
1784002191.5237389,1,1.7039999961853027,,inf,0,1.0,0.0,0.182
1784002191.5739255,1,2.0480000972747803,,inf,0,1.0,0.0,0.182
1784002191.6253963,1,2.0480000972747803,,inf,0,1.0,0.0,0.182
1784002191.677261,1,1.6720000505447388,,inf,0,1.0,0.0,0.182
1784002191.726395,1,1.6720000505447388,,inf,0,1.0,0.0,0.182
1784002191.7738476,1,1.6720000505447388,,inf,0,1.0,0.0,0.182
1784002191.82495,1,1.6619999408721924,,inf,0,1.0,0.0,0.147
1784002191.8742507,1,1.6619999408721924,,inf,0,1.0,0.0,0.364
1784002191.924008,1,1.6619999408721924,,inf,0,1.0,0.0,0.364
1784002191.9734802,1,1.628000020980835,,inf,0,1.0,0.0,0.364
1784002192.0244122,1,1.628000020980835,,inf,0,1.0,0.0,0.364
1784002192.072856,1,1.6119999885559082,,inf,0,1.0,0.0,0.364
1784002192.1240158,1,1.6119999885559082,,inf,0,1.0,0.0,0.364
1784002192.1744533,1,1.6119999885559082,,inf,0,1.0,0.0,0.364
1784002192.2232604,1,1.5839999914169312,,inf,0,1.0,0.0,0.364
1784002192.2727926,1,1.5839999914169312,,inf,0,1.0,0.0,0.364
1784002192.3232558,1,1.5520000457763672,,inf,0,1.0,0.0,0.364
1784002192.3766065,1,1.5520000457763672,,inf,0,1.0,0.0,0.364
1784002192.423132,1,1.5520000457763672,,inf,0,1.0,0.0,0.364
1784002192.473289,1,1.5180000066757202,,inf,0,1.0,0.0,0.364
