timestamp,state,steer,speed,front_dist,offset,event
1783069640.741,WAITING,0.000,0.00,0.00,0.0,RUN_START
1783069657.656,WAITING,0.000,0.00,0.00,0.0,LINE_FOUND
1783069657.702,KEEP_LANE,1.000,0.22,3.50,0.0,
1783069657.751,KEEP_LANE,0.497,0.22,3.51,0.0,
1783069657.802,KEEP_LANE,0.543,0.22,3.51,0.0,
1783069657.851,KEEP_LANE,0.599,0.22,3.51,0.0,
1783069657.900,KEEP_LANE,-1.000,0.22,3.51,0.0,
1783069657.953,KEEP_LANE,-0.721,0.22,3.51,0.0,
1783069658.002,KEEP_LANE,0.124,0.22,3.45,0.0,
1783069658.054,KEEP_LANE,0.060,0.22,3.45,0.0,
1783069658.104,KEEP_LANE,0.181,0.22,3.45,0.0,
1783069658.152,KEEP_LANE,0.173,0.22,2.76,0.0,
1783069658.202,KEEP_LANE,0.195,0.22,2.76,0.0,
1783069658.252,KEEP_LANE,0.130,0.22,2.51,0.0,
1783069658.301,KEEP_LANE,0.002,0.22,2.51,0.0,
1783069658.348,KEEP_LANE,-0.255,0.22,2.51,0.0,
1783069658.399,KEEP_LANE,0.000,0.22,2.89,0.0,
1783069658.448,KEEP_LANE,0.000,0.22,2.89,0.0,
1783069658.498,KEEP_LANE,0.000,0.22,2.89,0.0,
1783069658.549,KEEP_LANE,0.000,0.22,3.34,0.0,
1783069658.598,KEEP_LANE,0.000,0.22,3.34,0.0,
1783069658.655,KEEP_LANE,0.000,0.22,3.34,0.0,
1783069658.697,KEEP_LANE,0.000,0.22,3.34,0.0,
1783069658.747,KEEP_LANE,0.000,0.22,3.34,0.0,
1783069658.798,KEEP_LANE,0.000,0.22,3.35,0.0,
1783069658.849,KEEP_LANE,0.000,0.22,3.35,0.0,
1783069658.897,KEEP_LANE,0.000,0.22,3.34,0.0,
1783069658.951,KEEP_LANE,0.090,0.22,3.34,0.0,
1783069659.001,KEEP_LANE,0.061,0.22,3.34,0.0,
1783069659.052,KEEP_LANE,-0.026,0.22,3.32,0.0,
1783069659.102,KEEP_LANE,0.061,0.22,3.32,0.0,
1783069659.155,KEEP_LANE,0.021,0.22,3.29,0.0,
1783069659.204,KEEP_LANE,0.069,0.22,3.29,0.0,
1783069659.255,KEEP_LANE,0.028,0.22,3.29,0.0,
1783069659.302,KEEP_LANE,0.077,0.22,3.28,0.0,
1783069659.352,KEEP_LANE,0.035,0.22,3.28,0.0,
1783069659.402,KEEP_LANE,0.081,0.22,3.26,0.0,
1783069659.452,KEEP_LANE,0.042,0.22,3.26,0.0,
1783069659.499,KEEP_LANE,-0.255,0.22,3.26,0.0,
1783069659.550,KEEP_LANE,0.000,0.22,3.26,0.0,
1783069659.598,KEEP_LANE,0.000,0.22,3.26,0.0,
1783069659.649,KEEP_LANE,0.000,0.22,3.24,0.0,
1783069659.699,KEEP_LANE,0.000,0.22,3.24,0.0,
1783069659.749,KEEP_LANE,0.000,0.22,3.24,0.0,
1783069659.799,KEEP_LANE,0.000,0.22,3.21,0.0,
1783069659.848,KEEP_LANE,0.000,0.22,3.21,0.0,
1783069659.899,KEEP_LANE,0.000,0.22,3.21,0.0,
1783069659.953,KEEP_LANE,0.537,0.22,3.19,0.0,
1783069660.002,KEEP_LANE,0.132,0.22,3.19,0.0,
1783069660.052,KEEP_LANE,-0.191,0.22,3.16,0.0,
1783069660.104,KEEP_LANE,0.049,0.22,3.16,0.0,
1783069660.154,KEEP_LANE,0.002,0.22,3.16,0.0,
1783069660.204,KEEP_LANE,0.042,0.22,3.17,0.0,
1783069660.254,KEEP_LANE,0.042,0.22,3.17,0.0,
1783069660.302,KEEP_LANE,0.091,0.22,3.13,0.0,
1783069660.352,KEEP_LANE,0.049,0.22,3.13,0.0,
1783069660.403,KEEP_LANE,0.096,0.22,3.13,0.0,
1783069660.448,KEEP_LANE,-0.339,0.22,3.13,0.0,
1783069660.500,KEEP_LANE,0.000,0.22,3.13,0.0,
1783069660.548,KEEP_LANE,0.000,0.22,3.10,0.0,
1783069660.598,KEEP_LANE,0.000,0.22,3.10,0.0,
1783069660.649,KEEP_LANE,0.000,0.22,3.10,0.0,
1783069660.699,KEEP_LANE,0.000,0.22,3.10,0.0,
1783069660.749,KEEP_LANE,0.000,0.22,3.10,0.0,
1783069660.799,KEEP_LANE,0.000,0.22,3.06,0.0,
1783069660.849,KEEP_LANE,0.000,0.22,3.06,0.0,
1783069660.901,KEEP_LANE,-0.505,0.22,3.06,0.0,
1783069660.952,KEEP_LANE,1.000,0.22,3.04,0.0,
1783069661.002,KEEP_LANE,0.238,0.22,3.04,0.0,
1783069661.052,KEEP_LANE,-0.305,0.22,3.03,0.0,
1783069661.102,KEEP_LANE,0.056,0.22,3.03,0.0,
1783069661.154,KEEP_LANE,0.056,0.22,3.03,0.0,
1783069661.205,KEEP_LANE,0.103,0.22,3.01,0.0,
