timestamp,state,steer,speed,front_dist,offset,event
1783073420.409,AVOID_OBSTACLE,0.506,0.13,0.33,120.0,
1783073420.458,AVOID_OBSTACLE,0.484,0.13,0.33,120.0,
1783073420.510,AVOID_OBSTACLE,0.467,0.13,0.32,120.0,
1783073420.564,AVOID_OBSTACLE,0.249,0.13,0.32,120.0,
1783073420.608,AVOID_OBSTACLE,0.528,0.13,0.32,120.0,
1783073420.659,AVOID_OBSTACLE,0.388,0.13,0.31,120.0,
1783073420.709,AVOID_OBSTACLE,0.364,0.13,0.31,120.0,
1783073420.763,AVOID_OBSTACLE,0.351,0.13,0.31,120.0,
1783073420.812,AVOID_OBSTACLE,0.319,0.13,0.31,120.0,
1783073420.863,AVOID_OBSTACLE,0.299,0.13,0.31,120.0,
1783073420.915,AVOID_OBSTACLE,0.280,0.13,0.31,120.0,
1783073420.965,AVOID_OBSTACLE,0.183,0.13,0.31,120.0,
1783073421.012,AVOID_OBSTACLE,0.138,0.13,0.29,120.0,
1783073421.061,AVOID_OBSTACLE,1.000,0.13,0.29,120.0,
1783073421.112,AVOID_OBSTACLE,1.000,0.13,0.29,120.0,
1783073421.174,AVOID_OBSTACLE,-0.505,0.13,inf,90.0,
1783073421.212,AVOID_OBSTACLE,-1.000,0.13,inf,60.0,
1783073421.259,AVOID_OBSTACLE,-1.000,0.13,11.14,30.0,
1783073421.310,AVOID_OBSTACLE,-1.000,0.13,11.14,0.0,
1783073421.368,AVOID_OBSTACLE,-0.011,0.13,11.14,0.0,
1783073421.368,AVOID_OBSTACLE,0.000,0.00,0.00,0.0,OBSTACLE_CLEARED
1783073421.403,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783073422.612,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1783073422.651,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783073422.861,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1783073422.921,KEEP_LANE,-1.000,0.22,4.53,0.0,
1783073422.970,KEEP_LANE,-1.000,0.22,4.53,0.0,
1783073423.020,KEEP_LANE,-1.000,0.22,4.46,0.0,
1783073423.067,KEEP_LANE,-1.000,0.22,4.46,0.0,
1783073423.118,KEEP_LANE,-1.000,0.22,4.46,0.0,
1783073423.169,KEEP_LANE,-1.000,0.22,4.94,0.0,
1783073423.219,KEEP_LANE,1.000,0.22,4.94,0.0,
1783073423.251,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783073423.311,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1783073423.371,KEEP_LANE,-1.000,0.22,4.47,0.0,
1783073423.420,KEEP_LANE,-1.000,0.22,3.51,0.0,
1783073423.470,KEEP_LANE,-1.000,0.22,3.51,0.0,
1783073423.520,KEEP_LANE,-1.000,0.22,3.90,0.0,
1783073423.575,KEEP_LANE,-1.000,0.22,3.90,0.0,
1783073423.621,KEEP_LANE,-1.000,0.22,3.90,0.0,
1783073423.670,KEEP_LANE,-1.000,0.22,3.46,0.0,
1783073423.724,KEEP_LANE,-1.000,0.22,3.46,0.0,
1783073423.772,KEEP_LANE,-1.000,0.22,4.42,0.0,
1783073423.819,KEEP_LANE,-1.000,0.22,4.42,0.0,
1783073423.870,KEEP_LANE,-1.000,0.22,4.42,0.0,
1783073423.920,KEEP_LANE,-1.000,0.22,3.89,0.0,
1783073423.976,KEEP_LANE,-1.000,0.22,3.89,0.0,
1783073424.023,KEEP_LANE,-1.000,0.22,3.87,0.0,
1783073424.068,KEEP_LANE,-1.000,0.22,3.87,0.0,
1783073424.116,KEEP_LANE,-1.000,0.22,3.87,0.0,
1783073424.168,KEEP_LANE,-1.000,0.22,3.45,0.0,
1783073424.216,KEEP_LANE,-1.000,0.22,3.45,0.0,
1783073424.268,KEEP_LANE,-1.000,0.22,3.45,0.0,
1783073424.317,KEEP_LANE,-1.000,0.22,3.04,0.0,
1783073424.365,KEEP_LANE,-1.000,0.22,3.04,0.0,
1783073424.417,KEEP_LANE,-1.000,0.22,3.87,0.0,
1783073424.467,KEEP_LANE,-1.000,0.22,3.87,0.0,
1783073424.518,KEEP_LANE,1.000,0.22,3.87,0.0,
1783073424.551,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783073424.705,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1783073424.764,KEEP_LANE,-1.000,0.22,3.81,0.0,
1783073424.813,KEEP_LANE,-1.000,0.22,3.76,0.0,
1783073424.862,KEEP_LANE,-1.000,0.22,3.76,0.0,
1783073424.915,KEEP_LANE,1.000,0.22,3.76,0.0,
1783073424.952,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783073425.200,RECOVERING,0.000,0.00,0.00,0.0,E_STOP_LIDAR
1783073425.207,E_STOP,0.000,0.00,0.00,0.0,E_STOP
