timestamp,state,steer,speed,front_dist,offset,event
1784263851.018,KEEP_LANE,-0.029,0.22,2.76,0.0,
1784263851.087,KEEP_LANE,-0.172,0.22,2.76,0.0,
1784263851.152,KEEP_LANE,0.364,0.22,2.73,0.0,
1784263851.222,KEEP_LANE,0.090,0.22,2.73,0.0,
1784263851.288,KEEP_LANE,-0.030,0.22,2.70,0.0,
1784263851.354,KEEP_LANE,-0.122,0.22,2.70,0.0,
1784263851.423,KEEP_LANE,-0.044,0.22,2.68,0.0,
1784263851.486,KEEP_LANE,-0.248,0.22,2.68,0.0,
1784263851.553,KEEP_LANE,-0.906,0.22,2.66,0.0,
1784263851.618,KEEP_LANE,-0.391,0.22,2.66,0.0,
1784263851.683,KEEP_LANE,-0.485,0.22,2.66,0.0,
1784263851.746,KEEP_LANE,-0.407,0.22,2.66,0.0,
1784263851.812,KEEP_LANE,-0.360,0.22,2.66,0.0,
1784263851.881,KEEP_LANE,-0.360,0.22,2.61,0.0,
1784263851.943,KEEP_LANE,-0.424,0.22,2.61,0.0,
1784263852.013,KEEP_LANE,-0.375,0.22,3.39,0.0,
1784263852.076,KEEP_LANE,-0.438,0.22,3.39,0.0,
1784263852.138,KEEP_LANE,-0.390,0.22,3.47,0.0,
1784263852.202,KEEP_LANE,-0.452,0.22,3.47,0.0,
1784263852.270,KEEP_LANE,-0.405,0.22,3.42,0.0,
1784263852.335,KEEP_LANE,0.810,0.22,3.42,0.0,
1784263852.404,KEEP_LANE,-0.105,0.22,4.82,0.0,
1784263852.475,KEEP_LANE,-0.333,0.22,4.82,0.0,
1784263852.540,KEEP_LANE,-0.226,0.22,4.88,0.0,
1784263852.608,KEEP_LANE,-0.239,0.22,4.88,0.0,
1784263852.676,KEEP_LANE,-1.000,0.22,4.88,0.0,
1784263852.745,KEEP_LANE,-0.539,0.22,4.88,0.0,
1784263852.815,KEEP_LANE,0.368,0.22,4.82,0.0,
1784263852.879,KEEP_LANE,-1.000,0.22,4.82,0.0,
1784263852.943,KEEP_LANE,-0.462,0.22,4.84,0.0,
1784263853.010,KEEP_LANE,-0.510,0.22,4.84,0.0,
1784263853.075,KEEP_LANE,-0.572,0.22,4.75,0.0,
1784263853.137,KEEP_LANE,-0.588,0.22,4.75,0.0,
1784263853.202,KEEP_LANE,-0.478,0.22,4.71,0.0,
1784263853.270,KEEP_LANE,-0.525,0.22,4.71,0.0,
1784263853.334,KEEP_LANE,-0.464,0.22,4.68,0.0,
1784263853.400,KEEP_LANE,-0.449,0.22,4.76,0.0,
1784263853.465,KEEP_LANE,-0.495,0.22,4.76,0.0,
1784263853.530,KEEP_LANE,0.548,0.22,4.76,0.0,
1784263853.594,KEEP_LANE,-0.240,0.22,4.66,0.0,
1784263853.663,KEEP_LANE,-0.182,0.22,4.72,0.0,
1784263853.729,KEEP_LANE,-0.225,0.22,4.72,0.0,
1784263853.794,KEEP_LANE,-0.409,0.22,4.70,0.0,
1784263853.867,KEEP_LANE,-0.270,0.22,4.70,0.0,
1784263853.933,KEEP_LANE,-0.391,0.22,4.67,0.0,
1784263853.998,KEEP_LANE,-0.300,0.22,4.67,0.0,
1784263854.066,KEEP_LANE,-0.359,0.22,4.70,0.0,
1784263854.132,KEEP_LANE,-0.557,0.22,4.70,0.0,
1784263854.198,KEEP_LANE,-0.313,0.22,4.62,0.0,
1784263854.265,KEEP_LANE,-1.000,0.22,4.62,0.0,
1784263854.330,KEEP_LANE,-0.524,0.22,4.51,0.0,
1784263854.392,KEEP_LANE,-0.507,0.22,4.51,0.0,
1784263854.461,KEEP_LANE,-0.496,0.22,2.70,0.0,
1784263854.525,KEEP_LANE,-0.416,0.22,2.70,0.0,
1784263854.588,KEEP_LANE,-0.447,0.22,2.75,0.0,
1784263854.652,KEEP_LANE,-0.433,0.22,2.75,0.0,
1784263854.717,KEEP_LANE,-0.480,0.22,2.72,0.0,
1784263854.781,KEEP_LANE,-0.356,0.22,2.72,0.0,
1784263854.847,KEEP_LANE,0.457,0.22,2.68,0.0,
1784263854.922,KEEP_LANE,-0.225,0.22,2.68,0.0,
1784263854.986,KEEP_LANE,-0.101,0.22,2.69,0.0,
1784263855.051,KEEP_LANE,-0.195,0.22,2.69,0.0,
1784263855.118,KEEP_LANE,-0.195,0.22,2.64,0.0,
1784263855.184,KEEP_LANE,-0.865,0.22,2.66,0.0,
1784263855.251,KEEP_LANE,0.179,0.22,2.66,0.0,
1784263855.328,KEEP_LANE,-0.279,0.22,2.65,0.0,
1784263855.392,KEEP_LANE,-0.178,0.22,2.65,0.0,
1784263855.463,KEEP_LANE,-0.225,0.22,2.63,0.0,
1784263855.528,KEEP_LANE,-0.225,0.22,2.63,0.0,
1784263855.592,KEEP_LANE,-0.225,0.22,2.60,0.0,
1784263855.659,KEEP_LANE,-0.225,0.22,2.60,0.0,
1784263855.727,KEEP_LANE,-0.225,0.22,2.60,0.0,
1784263855.789,KEEP_LANE,-0.225,0.22,2.60,0.0,
1784263855.852,KEEP_LANE,-0.288,0.22,2.58,0.0,
1784263855.920,KEEP_LANE,-0.240,0.22,2.58,0.0,
1784263855.982,KEEP_LANE,-0.177,0.22,2.55,0.0,
1784263856.046,KEEP_LANE,-0.225,0.22,2.55,0.0,
1784263856.113,KEEP_LANE,-0.999,0.22,2.54,0.0,
1784263856.178,KEEP_LANE,-0.359,0.22,2.54,0.0,
1784263856.245,KEEP_LANE,-0.405,0.22,2.50,0.0,
1784263856.313,KEEP_LANE,-0.346,0.22,2.50,0.0,
1784263856.379,KEEP_LANE,-0.209,0.22,2.49,0.0,
1784263856.445,KEEP_LANE,-0.224,0.22,2.49,0.0,
1784263856.515,KEEP_LANE,-0.257,0.22,2.48,0.0,
1784263856.582,KEEP_LANE,-0.001,0.22,2.46,0.0,
1784263856.652,KEEP_LANE,-0.283,0.22,2.46,0.0,
1784263856.734,KEEP_LANE,-0.189,0.22,2.45,0.0,
1784263856.803,KEEP_LANE,-0.517,0.22,2.45,0.0,
1784263856.874,KEEP_LANE,-0.300,0.22,2.41,0.0,
1784263856.941,KEEP_LANE,-0.241,0.22,2.41,0.0,
1784263857.012,KEEP_LANE,-0.226,0.22,2.38,0.0,
1784263857.079,KEEP_LANE,-0.153,0.22,2.38,0.0,
1784263857.146,KEEP_LANE,0.183,0.22,2.36,0.0,
1784263857.219,KEEP_LANE,-0.079,0.22,2.36,0.0,
1784263857.285,KEEP_LANE,0.000,0.22,2.33,0.0,
1784263857.353,KEEP_LANE,-0.090,0.22,4.17,0.0,
1784263857.422,KEEP_LANE,-0.148,0.22,4.17,0.0,
1784263857.490,KEEP_LANE,-0.164,0.22,2.21,0.0,
1784263857.556,KEEP_LANE,-0.181,0.22,2.21,0.0,
1784263857.626,KEEP_LANE,-0.193,0.22,2.21,0.0,
1784263857.693,KEEP_LANE,-0.030,0.22,2.21,0.0,
1784263857.761,KEEP_LANE,-0.120,0.22,2.26,0.0,
1784263857.832,KEEP_LANE,-0.063,0.22,2.26,0.0,
1784263857.904,KEEP_LANE,-0.048,0.22,2.24,0.0,
1784263857.971,KEEP_LANE,-0.030,0.22,2.24,0.0,
1784263858.036,KEEP_LANE,-0.014,0.22,2.23,0.0,
1784263858.103,KEEP_LANE,-0.060,0.22,2.23,0.0,
1784263858.152,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1784263858.190,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1784263858.261,KEEP_LANE,0.525,0.22,2.18,0.0,
1784263858.328,KEEP_LANE,0.164,0.22,2.18,0.0,
1784263858.377,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1784263861.467,E_STOP,0.000,0.00,0.00,0.0,E_STOP
