timestamp,state,steer,speed,front_dist,offset,event
1783072470.759,KEEP_LANE,0.044,0.22,0.57,0.0,
1783072470.811,KEEP_LANE,0.115,0.22,0.57,0.0,
1783072470.862,KEEP_LANE,0.607,0.22,0.55,0.0,
1783072470.910,KEEP_LANE,-0.443,0.22,0.55,0.0,
1783072470.961,KEEP_LANE,0.544,0.22,0.55,0.0,
1783072471.012,KEEP_LANE,0.202,0.22,0.53,0.0,
1783072471.059,KEEP_LANE,-0.439,0.22,0.53,0.0,
1783072471.109,KEEP_LANE,-0.016,0.22,0.53,0.0,
1783072471.159,KEEP_LANE,0.044,0.22,0.52,0.0,
1783072471.210,KEEP_LANE,0.607,0.22,0.52,0.0,
1783072471.260,KEEP_LANE,-0.433,0.22,0.50,0.0,
1783072471.316,KEEP_LANE,0.044,0.22,0.50,0.0,
1783072471.368,KEEP_LANE,0.114,0.22,0.48,0.0,
1783072471.417,KEEP_LANE,0.055,0.22,0.48,0.0,
1783072471.467,KEEP_LANE,-0.444,0.22,0.48,0.0,
1783072471.512,KEEP_LANE,-0.099,0.22,0.46,0.0,
1783072471.560,KEEP_LANE,-0.033,0.22,0.46,0.0,
1783072471.606,KEEP_LANE,-0.033,0.22,0.46,0.0,
1783072471.655,KEEP_LANE,-0.033,0.22,0.44,0.0,
1783072471.706,KEEP_LANE,0.038,0.22,0.44,0.0,
1783072471.760,KEEP_LANE,0.045,0.22,0.42,0.0,
1783072471.809,KEEP_LANE,0.061,0.22,0.42,0.0,
1783072471.866,KEEP_LANE,0.063,0.22,0.42,0.0,
1783072471.908,KEEP_LANE,0.094,0.22,0.40,0.0,
1783072471.956,KEEP_LANE,0.022,0.22,0.40,0.0,
1783072472.006,KEEP_LANE,0.022,0.22,0.38,0.0,
1783072472.055,KEEP_LANE,0.022,0.22,0.38,0.0,
1783072472.106,KEEP_LANE,0.022,0.22,0.38,0.0,
1783072472.171,AVOID_OBSTACLE,1.000,0.22,0.36,23.8,
1783072472.203,AVOID_OBSTACLE,1.000,0.13,0.36,60.0,
1783072472.246,AVOID_OBSTACLE,1.000,0.13,0.36,90.0,
1783072472.296,AVOID_OBSTACLE,1.000,0.13,0.34,120.0,
1783072472.346,AVOID_OBSTACLE,1.000,0.13,0.34,120.0,
1783072472.397,AVOID_OBSTACLE,0.560,0.13,0.31,120.0,
1783072472.447,AVOID_OBSTACLE,1.000,0.13,0.31,120.0,
1783072472.498,AVOID_OBSTACLE,0.836,0.13,0.31,120.0,
1783072472.547,AVOID_OBSTACLE,1.000,0.13,0.30,120.0,
1783072472.597,AVOID_OBSTACLE,1.000,0.13,0.30,120.0,
1783072472.650,AVOID_OBSTACLE,1.000,0.13,0.29,120.0,
1783072472.698,AVOID_OBSTACLE,1.000,0.13,0.29,120.0,
1783072472.749,AVOID_OBSTACLE,1.000,0.13,0.29,120.0,
1783072472.796,AVOID_OBSTACLE,1.000,0.13,0.28,120.0,
1783072472.846,AVOID_OBSTACLE,1.000,0.13,0.28,120.0,
1783072472.896,AVOID_OBSTACLE,1.000,0.13,0.26,120.0,
1783072472.946,AVOID_OBSTACLE,1.000,0.13,0.26,120.0,
1783072472.998,AVOID_OBSTACLE,1.000,0.13,0.26,120.0,
1783072473.048,AVOID_OBSTACLE,1.000,0.13,0.25,120.0,
1783072473.097,AVOID_OBSTACLE,1.000,0.13,0.25,120.0,
1783072473.148,AVOID_OBSTACLE,1.000,0.13,0.25,120.0,
1783072473.197,AVOID_OBSTACLE,1.000,0.13,0.25,120.0,
1783072473.247,AVOID_OBSTACLE,1.000,0.13,0.25,120.0,
1783072473.305,AVOID_OBSTACLE,-0.632,0.13,0.24,90.0,
1783072473.347,AVOID_OBSTACLE,-1.000,0.13,0.24,60.0,
1783072473.396,AVOID_OBSTACLE,-1.000,0.13,0.24,30.0,
1783072473.447,AVOID_OBSTACLE,-1.000,0.13,4.89,0.0,
1783072473.505,AVOID_OBSTACLE,-0.011,0.13,4.89,0.0,
1783072473.505,AVOID_OBSTACLE,0.000,0.00,0.00,0.0,OBSTACLE_CLEARED
1783072473.540,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783072475.049,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1783072475.108,KEEP_LANE,-1.000,0.22,4.76,0.0,
1783072475.156,KEEP_LANE,-0.612,0.22,4.76,0.0,
1783072475.206,KEEP_LANE,-0.693,0.22,4.75,0.0,
1783072475.255,KEEP_LANE,-0.572,0.22,4.75,0.0,
1783072475.306,KEEP_LANE,-0.781,0.22,4.74,0.0,
1783072475.358,KEEP_LANE,-0.745,0.22,4.74,0.0,
1783072475.407,KEEP_LANE,-0.699,0.22,4.74,0.0,
1783072475.457,KEEP_LANE,-0.568,0.22,4.71,0.0,
1783072475.490,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783072475.849,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1783072475.911,KEEP_LANE,-1.000,0.22,4.58,0.0,
1783072475.959,KEEP_LANE,-0.506,0.22,4.58,0.0,
1783072476.009,KEEP_LANE,-0.506,0.22,4.58,0.0,
1783072476.060,KEEP_LANE,-0.434,0.22,4.62,0.0,
1783072476.112,KEEP_LANE,-0.495,0.22,4.62,0.0,
1783072476.160,KEEP_LANE,-0.422,0.22,4.62,0.0,
1783072476.211,KEEP_LANE,-0.415,0.22,4.55,0.0,
1783072476.259,KEEP_LANE,-0.400,0.22,4.55,0.0,
1783072476.308,KEEP_LANE,0.115,0.22,4.57,0.0,
1783072476.358,KEEP_LANE,-0.231,0.22,4.57,0.0,
1783072476.409,KEEP_LANE,-0.211,0.22,4.57,0.0,
1783072476.459,KEEP_LANE,-0.330,0.22,4.51,0.0,
1783072476.508,KEEP_LANE,-0.258,0.22,4.51,0.0,
1783072476.558,KEEP_LANE,-0.249,0.22,4.51,0.0,
1783072476.609,KEEP_LANE,-0.238,0.22,4.48,0.0,
1783072476.658,KEEP_LANE,-0.225,0.22,4.48,0.0,
1783072476.710,KEEP_LANE,-0.216,0.22,4.44,0.0,
1783072476.756,KEEP_LANE,-0.794,0.22,4.44,0.0,
1783072476.809,KEEP_LANE,-0.283,0.22,4.44,0.0,
1783072476.853,KEEP_LANE,-0.263,0.22,4.50,0.0,
1783072476.905,KEEP_LANE,-0.260,0.22,4.50,0.0,
1783072476.956,KEEP_LANE,-0.319,0.22,4.49,0.0,
1783072477.006,KEEP_LANE,0.040,0.22,4.49,0.0,
1783072477.059,KEEP_LANE,-0.129,0.22,4.49,0.0,
1783072477.111,KEEP_LANE,-0.173,0.22,4.42,0.0,
1783072477.161,KEEP_LANE,-0.160,0.22,4.42,0.0,
1783072477.211,KEEP_LANE,-0.220,0.22,4.40,0.0,
1783072477.259,KEEP_LANE,-0.220,0.22,4.40,0.0,
1783072477.308,KEEP_LANE,-0.220,0.22,4.40,0.0,
1783072477.357,KEEP_LANE,0.293,0.22,4.40,0.0,
1783072477.408,KEEP_LANE,-0.073,0.22,4.40,0.0,
1783072477.459,KEEP_LANE,0.008,0.22,4.32,0.0,
1783072477.509,KEEP_LANE,-0.466,0.22,4.32,0.0,
1783072477.561,KEEP_LANE,-0.095,0.22,4.32,0.0,
1783072477.609,KEEP_LANE,-0.154,0.22,4.30,0.0,
1783072477.658,KEEP_LANE,-0.011,0.22,4.30,0.0,
1783072477.710,KEEP_LANE,-0.062,0.22,4.37,0.0,
1783072477.758,KEEP_LANE,-0.049,0.22,4.37,0.0,
1783072477.806,KEEP_LANE,0.635,0.22,4.37,0.0,
1783072477.854,KEEP_LANE,-0.595,0.22,4.29,0.0,
1783072477.910,KEEP_LANE,-0.025,0.22,4.29,0.0,
1783072477.957,KEEP_LANE,-0.077,0.22,4.29,0.0,
1783072478.004,KEEP_LANE,-0.004,0.22,4.30,0.0,
1783072478.055,KEEP_LANE,-0.136,0.22,4.30,0.0,
1783072478.104,KEEP_LANE,-0.077,0.22,4.29,0.0,
1783072478.157,KEEP_LANE,-0.010,0.22,4.29,0.0,
1783072478.212,KEEP_LANE,-0.066,0.22,4.22,0.0,
1783072478.257,KEEP_LANE,-0.066,0.22,4.22,0.0,
1783072478.309,KEEP_LANE,0.004,0.22,4.22,0.0,
1783072478.362,KEEP_LANE,0.013,0.22,4.18,0.0,
1783072478.410,KEEP_LANE,-0.044,0.22,4.18,0.0,
1783072478.458,KEEP_LANE,0.028,0.22,4.18,0.0,
1783072478.509,KEEP_LANE,0.037,0.22,4.22,0.0,
1783072478.559,KEEP_LANE,0.050,0.22,4.22,0.0,
1783072478.610,KEEP_LANE,0.059,0.22,4.15,0.0,
1783072478.661,KEEP_LANE,0.627,0.22,4.15,0.0,
1783072478.712,KEEP_LANE,0.170,0.22,4.15,0.0,
1783072478.759,KEEP_LANE,-0.398,0.22,4.22,0.0,
1783072478.810,KEEP_LANE,0.033,0.22,4.22,0.0,
1783072478.859,KEEP_LANE,0.033,0.22,4.17,0.0,
1783072478.910,KEEP_LANE,0.033,0.22,4.17,0.0,
1783072478.959,KEEP_LANE,0.033,0.22,4.17,0.0,
1783072479.009,KEEP_LANE,0.033,0.22,4.18,0.0,
1783072479.058,KEEP_LANE,0.033,0.22,4.18,0.0,
1783072479.110,KEEP_LANE,0.103,0.22,4.14,0.0,
1783072479.158,KEEP_LANE,0.044,0.22,4.14,0.0,
1783072479.208,KEEP_LANE,0.044,0.22,4.14,0.0,
1783072479.261,KEEP_LANE,0.113,0.22,4.10,0.0,
1783072479.309,KEEP_LANE,-0.018,0.22,4.10,0.0,
1783072479.359,KEEP_LANE,0.044,0.22,4.12,0.0,
1783072479.409,KEEP_LANE,0.115,0.22,4.12,0.0,
1783072479.459,KEEP_LANE,0.055,0.22,4.12,0.0,
1783072479.507,KEEP_LANE,0.055,0.22,4.04,0.0,
1783072479.558,KEEP_LANE,0.055,0.22,4.04,0.0,
1783072479.611,KEEP_LANE,0.195,0.22,4.09,0.0,
1783072479.659,KEEP_LANE,0.150,0.22,4.09,0.0,
1783072479.711,KEEP_LANE,0.088,0.22,4.09,0.0,
1783072479.766,KEEP_LANE,0.023,0.22,4.00,0.0,
1783072479.810,KEEP_LANE,0.156,0.22,4.00,0.0,
1783072479.860,KEEP_LANE,0.088,0.22,3.99,0.0,
1783072479.906,KEEP_LANE,0.163,0.22,3.99,0.0,
1783072479.956,KEEP_LANE,0.099,0.22,3.99,0.0,
1783072480.013,KEEP_LANE,0.166,0.22,4.04,0.0,
1783072480.061,KEEP_LANE,0.180,0.22,4.04,0.0,
1783072480.112,KEEP_LANE,0.121,0.22,4.04,0.0,
1783072480.161,KEEP_LANE,0.193,0.22,3.95,0.0,
1783072480.210,KEEP_LANE,0.132,0.22,3.95,0.0,
1783072480.259,KEEP_LANE,0.132,0.22,3.94,0.0,
1783072480.308,KEEP_LANE,0.132,0.22,3.94,0.0,
1783072480.361,KEEP_LANE,-0.429,0.22,3.94,0.0,
1783072480.409,KEEP_LANE,0.617,0.22,3.92,0.0,
1783072480.459,KEEP_LANE,0.132,0.22,3.92,0.0,
1783072480.514,KEEP_LANE,-0.399,0.22,3.90,0.0,
1783072480.559,KEEP_LANE,0.810,0.22,3.90,0.0,
1783072480.610,KEEP_LANE,0.224,0.22,3.90,0.0,
1783072480.656,KEEP_LANE,-0.138,0.22,3.93,0.0,
1783072480.704,KEEP_LANE,0.121,0.22,3.93,0.0,
1783072480.757,KEEP_LANE,0.053,0.22,3.85,0.0,
1783072480.803,KEEP_LANE,0.185,0.22,3.85,0.0,
1783072480.854,KEEP_LANE,0.051,0.22,3.85,0.0,
1783072480.908,KEEP_LANE,0.177,0.22,3.90,0.0,
1783072480.952,KEEP_LANE,0.121,0.22,3.90,0.0,
1783072481.004,KEEP_LANE,0.191,0.22,3.84,0.0,
1783072481.053,KEEP_LANE,0.132,0.22,3.84,0.0,
1783072481.101,KEEP_LANE,0.132,0.22,3.84,0.0,
1783072481.152,KEEP_LANE,0.132,0.22,3.82,0.0,
1783072481.202,KEEP_LANE,0.132,0.22,3.82,0.0,
1783072481.256,KEEP_LANE,0.132,0.22,3.84,0.0,
1783072481.301,KEEP_LANE,0.132,0.22,3.84,0.0,
1783072481.351,KEEP_LANE,0.132,0.22,3.84,0.0,
1783072481.403,KEEP_LANE,0.203,0.22,3.80,0.0,
1783072481.453,KEEP_LANE,0.143,0.22,3.80,0.0,
1783072481.502,KEEP_LANE,0.143,0.22,3.80,0.0,
1783072481.559,KEEP_LANE,0.143,0.22,3.76,0.0,
1783072481.610,KEEP_LANE,0.287,0.22,3.76,0.0,
1783072481.660,KEEP_LANE,-0.469,0.22,3.78,0.0,
1783072481.712,KEEP_LANE,0.066,0.22,3.78,0.0,
1783072481.760,KEEP_LANE,0.066,0.22,3.72,0.0,
1783072481.809,KEEP_LANE,0.066,0.22,3.72,0.0,
1783072481.841,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783072481.901,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1783072481.961,KEEP_LANE,0.426,0.22,3.70,0.0,
1783072482.009,KEEP_LANE,0.066,0.22,3.70,0.0,
1783072482.059,KEEP_LANE,0.066,0.22,3.72,0.0,
1783072482.108,KEEP_LANE,0.066,0.22,3.72,0.0,
1783072482.159,KEEP_LANE,-0.005,0.22,3.70,0.0,
1783072482.211,KEEP_LANE,0.055,0.22,3.70,0.0,
1783072482.259,KEEP_LANE,0.055,0.22,3.70,0.0,
1783072482.308,KEEP_LANE,0.055,0.22,3.65,0.0,
1783072482.359,KEEP_LANE,0.055,0.22,3.65,0.0,
1783072482.409,KEEP_LANE,0.127,0.22,3.64,0.0,
1783072482.460,KEEP_LANE,0.066,0.22,3.64,0.0,
1783072482.511,KEEP_LANE,0.138,0.22,3.64,0.0,
1783072482.561,KEEP_LANE,0.148,0.22,3.63,0.0,
1783072482.613,KEEP_LANE,0.224,0.22,3.63,0.0,
1783072482.672,KEEP_LANE,0.293,0.22,3.60,0.0,
1783072482.699,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1783072485.778,E_STOP,0.000,0.00,0.00,0.0,E_STOP
