timestamp,state,steer,speed,front_dist,offset,event
1784006448.383,WAITING,0.000,0.00,0.00,0.0,RUN_START
1784006448.416,WAITING,0.000,0.00,0.00,0.0,LINE_FOUND
1784006448.486,KEEP_LANE,0.075,0.22,1.09,0.0,
1784006448.546,KEEP_LANE,0.015,0.22,1.09,0.0,
1784006448.601,KEEP_LANE,0.015,0.22,1.08,0.0,
1784006448.657,KEEP_LANE,0.015,0.22,1.08,0.0,
1784006448.712,KEEP_LANE,0.015,0.22,1.08,0.0,
1784006448.766,KEEP_LANE,0.015,0.22,1.08,0.0,
1784006448.821,KEEP_LANE,0.085,0.22,1.07,0.0,
1784006448.878,KEEP_LANE,0.030,0.22,1.07,0.0,
1784006448.934,KEEP_LANE,0.030,0.22,1.05,0.0,
1784006448.994,KEEP_LANE,0.030,0.22,1.05,0.0,
1784006449.051,KEEP_LANE,0.030,0.22,1.05,0.0,
1784006449.109,KEEP_LANE,-0.105,0.22,1.04,0.0,
1784006449.165,KEEP_LANE,0.000,0.22,1.04,0.0,
1784006449.222,KEEP_LANE,0.000,0.22,1.02,0.0,
1784006449.277,KEEP_LANE,0.070,0.22,1.02,0.0,
1784006449.335,KEEP_LANE,0.484,0.22,1.00,0.0,
1784006449.394,KEEP_LANE,-0.277,0.22,1.00,0.0,
1784006449.452,KEEP_LANE,0.030,0.22,0.97,0.0,
1784006449.507,KEEP_LANE,0.030,0.22,0.97,0.0,
1784006449.563,KEEP_LANE,-0.040,0.22,0.97,0.0,
1784006449.618,KEEP_LANE,-0.054,0.22,0.96,0.0,
1784006449.673,KEEP_LANE,-0.069,0.22,0.96,0.0,
1784006449.729,KEEP_LANE,-0.015,0.22,0.94,0.0,
1784006449.788,KEEP_LANE,-0.015,0.22,0.94,0.0,
1784006449.844,KEEP_LANE,-0.015,0.22,0.92,0.0,
1784006449.903,KEEP_LANE,0.052,0.22,0.92,0.0,
1784006449.961,KEEP_LANE,0.201,0.22,0.90,0.0,
1784006450.018,KEEP_LANE,-0.293,0.22,0.90,0.0,
1784006450.074,KEEP_LANE,-0.030,0.22,0.88,0.0,
1784006450.125,KEEP_LANE,0.044,0.22,0.88,0.0,
1784006450.176,KEEP_LANE,-0.015,0.22,0.88,0.0,
1784006450.225,KEEP_LANE,-0.015,0.22,0.86,0.0,
1784006450.277,KEEP_LANE,0.060,0.22,0.86,0.0,
1784006450.346,AVOID_OBSTACLE,0.975,0.22,0.85,12.0,
1784006450.392,AVOID_OBSTACLE,1.000,0.13,0.85,24.0,
1784006450.440,AVOID_OBSTACLE,0.530,0.13,0.85,24.6,
1784006450.489,AVOID_OBSTACLE,-0.043,0.13,0.83,24.6,
1784006450.537,AVOID_OBSTACLE,0.385,0.13,0.83,24.6,
1784006450.587,AVOID_OBSTACLE,0.103,0.13,0.80,22.9,
1784006450.638,AVOID_OBSTACLE,0.048,0.13,0.80,21.2,
1784006450.686,AVOID_OBSTACLE,0.592,0.13,0.80,19.6,
