timestamp,state,steer,speed,front_dist,offset,event
1784006303.059,AVOID_OBSTACLE,-0.693,0.13,0.67,63.0,
1784006303.109,AVOID_OBSTACLE,-0.857,0.13,0.66,51.0,
1784006303.159,AVOID_OBSTACLE,-1.000,0.13,0.66,39.0,
1784006303.208,AVOID_OBSTACLE,-1.000,0.13,0.65,27.0,
1784006303.258,AVOID_OBSTACLE,-1.000,0.13,0.65,15.0,
1784006303.308,AVOID_OBSTACLE,-1.000,0.13,0.65,3.0,
1784006303.359,AVOID_OBSTACLE,-0.914,0.13,0.64,0.0,
1784006303.415,AVOID_OBSTACLE,-0.657,0.13,0.64,0.0,
1784006303.415,AVOID_OBSTACLE,0.000,0.00,0.00,0.0,OBSTACLE_CLEARED
1784006303.489,AVOID_OBSTACLE,-1.000,0.22,0.63,12.0,
1784006303.536,AVOID_OBSTACLE,0.529,0.13,0.63,24.0,
1784006303.583,AVOID_OBSTACLE,1.000,0.13,0.62,36.0,
1784006303.632,AVOID_OBSTACLE,-0.246,0.13,0.62,48.0,
1784006303.678,AVOID_OBSTACLE,1.000,0.13,0.62,60.0,
1784006303.725,AVOID_OBSTACLE,1.000,0.13,0.62,72.0,
1784006303.769,AVOID_OBSTACLE,1.000,0.13,0.62,84.0,
1784006303.814,AVOID_OBSTACLE,1.000,0.13,0.62,96.0,
1784006303.859,AVOID_OBSTACLE,1.000,0.13,0.60,108.0,
1784006303.908,AVOID_OBSTACLE,1.000,0.13,0.60,120.0,
1784006303.958,AVOID_OBSTACLE,1.000,0.13,0.58,126.6,
1784006304.008,AVOID_OBSTACLE,1.000,0.13,0.58,126.6,
1784006304.058,AVOID_OBSTACLE,0.996,0.13,0.58,126.6,
1784006304.109,AVOID_OBSTACLE,1.000,0.13,0.57,126.6,
1784006304.158,AVOID_OBSTACLE,0.924,0.13,0.57,126.6,
1784006304.208,AVOID_OBSTACLE,0.879,0.13,0.56,126.6,
1784006304.258,AVOID_OBSTACLE,0.910,0.13,0.56,126.6,
1784006304.313,AVOID_OBSTACLE,0.822,0.13,0.56,126.6,
1784006304.359,AVOID_OBSTACLE,0.822,0.13,0.55,126.6,
1784006304.407,AVOID_OBSTACLE,1.000,0.13,0.55,126.6,
1784006304.458,AVOID_OBSTACLE,0.867,0.13,0.54,126.6,
1784006304.507,AVOID_OBSTACLE,0.756,0.13,0.54,126.6,
1784006304.557,AVOID_OBSTACLE,0.790,0.13,0.54,126.6,
1784006304.608,AVOID_OBSTACLE,0.762,0.13,0.53,126.6,
1784006304.658,AVOID_OBSTACLE,0.576,0.13,0.53,126.6,
1784006304.709,AVOID_OBSTACLE,0.599,0.13,0.53,126.6,
1784006304.759,AVOID_OBSTACLE,0.103,0.13,0.53,126.6,
1784006304.809,AVOID_OBSTACLE,0.414,0.13,0.53,126.6,
1784006304.859,AVOID_OBSTACLE,0.370,0.13,0.52,126.6,
1784006304.909,AVOID_OBSTACLE,0.399,0.13,0.52,126.6,
1784006304.960,AVOID_OBSTACLE,0.372,0.13,3.12,126.6,
1784006305.017,AVOID_OBSTACLE,0.108,0.13,3.12,123.0,
1784006305.062,AVOID_OBSTACLE,-0.803,0.13,3.12,111.0,
1784006305.109,AVOID_OBSTACLE,-0.930,0.13,3.10,99.0,
1784006305.159,AVOID_OBSTACLE,-1.000,0.13,3.10,87.0,
1784006305.209,AVOID_OBSTACLE,-1.000,0.13,3.10,75.0,
1784006305.259,AVOID_OBSTACLE,-1.000,0.13,3.10,63.0,
1784006305.309,AVOID_OBSTACLE,-1.000,0.13,3.10,51.0,
1784006305.359,AVOID_OBSTACLE,-1.000,0.13,3.08,39.0,
1784006305.409,AVOID_OBSTACLE,-1.000,0.13,3.08,27.0,
1784006305.459,AVOID_OBSTACLE,-1.000,0.13,3.08,15.0,
1784006305.509,AVOID_OBSTACLE,-1.000,0.13,3.06,3.0,
1784006305.559,AVOID_OBSTACLE,-1.000,0.13,3.06,0.0,
1784006305.615,AVOID_OBSTACLE,-1.000,0.13,3.05,0.0,
1784006305.615,AVOID_OBSTACLE,0.000,0.00,0.00,0.0,OBSTACLE_CLEARED
1784006305.676,KEEP_LANE,-1.000,0.22,3.05,0.0,
1784006305.734,KEEP_LANE,-1.000,0.22,3.04,0.0,
1784006305.795,KEEP_LANE,-1.000,0.22,3.04,0.0,
1784006305.866,AVOID_OBSTACLE,-1.000,0.22,0.43,12.0,
1784006305.913,AVOID_OBSTACLE,0.001,0.13,0.43,24.0,
1784006305.959,AVOID_OBSTACLE,0.173,0.13,0.43,36.0,
1784006306.004,AVOID_OBSTACLE,0.415,0.13,0.40,48.0,
1784006306.051,AVOID_OBSTACLE,0.440,0.13,0.40,60.0,
1784006306.098,AVOID_OBSTACLE,0.768,0.13,0.38,72.0,
1784006306.144,AVOID_OBSTACLE,1.000,0.13,0.38,84.0,
1784006306.189,AVOID_OBSTACLE,1.000,0.13,0.38,96.0,
1784006306.236,AVOID_OBSTACLE,1.000,0.13,0.37,108.0,
1784006306.283,AVOID_OBSTACLE,1.000,0.13,0.37,120.0,
1784006306.335,AVOID_OBSTACLE,0.992,0.13,0.37,126.6,
1784006306.383,AVOID_OBSTACLE,0.560,0.13,0.37,126.6,
1784006306.433,AVOID_OBSTACLE,0.760,0.13,0.37,126.6,
1784006306.482,AVOID_OBSTACLE,0.472,0.13,0.36,126.6,
1784006306.533,AVOID_OBSTACLE,0.729,0.13,0.36,126.6,
1784006306.585,AVOID_OBSTACLE,1.000,0.13,0.36,126.6,
1784006306.631,AVOID_OBSTACLE,1.000,0.13,0.36,126.6,
1784006306.681,AVOID_OBSTACLE,1.000,0.13,0.36,126.6,
1784006306.727,AVOID_OBSTACLE,1.000,0.13,2.93,126.6,
1784006306.775,AVOID_OBSTACLE,1.000,0.13,2.93,126.6,
1784006306.820,AVOID_OBSTACLE,1.000,0.13,2.93,126.6,
1784006306.866,AVOID_OBSTACLE,1.000,0.13,2.93,126.6,
1784006306.911,AVOID_OBSTACLE,1.000,0.13,2.93,126.6,
1784006306.960,AVOID_OBSTACLE,1.000,0.13,2.93,126.6,
1784006307.009,AVOID_OBSTACLE,1.000,0.13,2.92,126.6,
1784006307.059,AVOID_OBSTACLE,1.000,0.13,2.92,126.6,
1784006307.110,AVOID_OBSTACLE,1.000,0.13,2.91,126.6,
1784006307.159,AVOID_OBSTACLE,1.000,0.13,2.91,126.6,
1784006307.210,AVOID_OBSTACLE,1.000,0.13,2.91,126.6,
1784006307.260,AVOID_OBSTACLE,1.000,0.13,2.90,126.6,
1784006307.314,AVOID_OBSTACLE,1.000,0.13,2.90,126.6,
1784006307.360,AVOID_OBSTACLE,1.000,0.13,2.89,126.6,
1784006307.410,AVOID_OBSTACLE,1.000,0.13,2.89,126.6,
1784006307.460,AVOID_OBSTACLE,1.000,0.13,2.89,126.6,
1784006307.510,AVOID_OBSTACLE,1.000,0.13,2.88,126.6,
1784006307.561,AVOID_OBSTACLE,1.000,0.13,2.88,126.6,
1784006307.611,AVOID_OBSTACLE,1.000,0.13,2.87,126.6,
1784006307.661,AVOID_OBSTACLE,1.000,0.13,2.87,126.6,
1784006307.711,AVOID_OBSTACLE,1.000,0.13,2.87,126.6,
1784006307.761,AVOID_OBSTACLE,1.000,0.13,2.86,126.6,
1784006307.811,AVOID_OBSTACLE,1.000,0.13,2.86,126.6,
1784006307.861,AVOID_OBSTACLE,1.000,0.13,2.84,126.6,
1784006307.910,AVOID_OBSTACLE,1.000,0.13,2.84,126.6,
1784006307.961,AVOID_OBSTACLE,1.000,0.13,2.84,126.6,
1784006308.011,AVOID_OBSTACLE,1.000,0.13,2.84,126.6,
1784006308.060,AVOID_OBSTACLE,1.000,0.13,2.84,126.6,
1784006308.111,AVOID_OBSTACLE,1.000,0.13,2.82,126.6,
1784006308.161,AVOID_OBSTACLE,1.000,0.13,2.82,126.6,
1784006308.210,AVOID_OBSTACLE,1.000,0.13,2.82,126.6,
1784006308.261,AVOID_OBSTACLE,1.000,0.13,2.81,126.6,
1784006308.310,AVOID_OBSTACLE,0.849,0.13,2.81,118.1,
1784006308.362,AVOID_OBSTACLE,1.000,0.13,2.79,126.6,
1784006308.410,AVOID_OBSTACLE,1.000,0.13,2.79,126.6,
1784006308.461,AVOID_OBSTACLE,1.000,0.13,2.79,126.6,
1784006308.512,AVOID_OBSTACLE,1.000,0.13,2.78,126.6,
1784006308.559,AVOID_OBSTACLE,1.000,0.13,2.78,126.6,
1784006308.611,AVOID_OBSTACLE,1.000,0.13,2.77,126.6,
1784006308.660,AVOID_OBSTACLE,1.000,0.13,2.77,126.6,
1784006308.709,AVOID_OBSTACLE,1.000,0.13,2.77,126.6,
1784006308.759,AVOID_OBSTACLE,1.000,0.13,2.75,126.6,
1784006308.809,AVOID_OBSTACLE,1.000,0.13,2.75,126.6,
1784006308.863,AVOID_OBSTACLE,1.000,0.13,2.74,126.6,
1784006308.910,AVOID_OBSTACLE,1.000,0.13,2.74,126.6,
1784006308.959,AVOID_OBSTACLE,1.000,0.13,2.74,126.6,
1784006309.010,AVOID_OBSTACLE,1.000,0.13,2.74,126.6,
1784006309.059,AVOID_OBSTACLE,1.000,0.13,2.74,126.6,
1784006309.110,AVOID_OBSTACLE,1.000,0.13,2.72,126.6,
1784006309.159,AVOID_OBSTACLE,1.000,0.13,2.72,126.6,
1784006309.210,AVOID_OBSTACLE,1.000,0.13,2.72,126.6,
1784006309.259,AVOID_OBSTACLE,1.000,0.13,2.73,126.6,
1784006309.310,AVOID_OBSTACLE,1.000,0.13,2.73,126.6,
1784006309.360,AVOID_OBSTACLE,1.000,0.13,2.72,126.6,
1784006309.409,AVOID_OBSTACLE,1.000,0.13,2.72,126.6,
1784006309.462,RECOVERING,0.000,0.00,0.00,0.0,LANE_FOUND
1784006309.522,KEEP_LANE,1.000,0.22,2.76,0.0,
1784006309.575,KEEP_LANE,1.000,0.22,2.76,0.0,
1784006309.630,KEEP_LANE,1.000,0.22,3.21,0.0,
1784006309.689,KEEP_LANE,1.000,0.22,3.21,0.0,
1784006309.744,KEEP_LANE,1.000,0.22,inf,0.0,
1784006309.798,KEEP_LANE,1.000,0.22,inf,0.0,
1784006309.855,KEEP_LANE,0.719,0.22,1.39,0.0,
1784006309.911,KEEP_LANE,0.950,0.22,1.39,0.0,
1784006309.965,KEEP_LANE,0.969,0.22,1.39,0.0,
1784006310.019,KEEP_LANE,1.000,0.22,inf,0.0,
1784006310.074,KEEP_LANE,0.926,0.22,inf,0.0,
1784006310.129,KEEP_LANE,0.895,0.22,inf,0.0,
1784006310.192,KEEP_LANE,0.879,0.22,inf,0.0,
1784006310.249,KEEP_LANE,0.775,0.22,inf,0.0,
1784006310.311,KEEP_LANE,-0.343,0.22,inf,0.0,
1784006310.366,KEEP_LANE,-1.000,0.22,inf,0.0,
1784006310.422,KEEP_LANE,-0.726,0.22,inf,0.0,
1784006310.477,KEEP_LANE,-1.000,0.22,inf,0.0,
1784006310.533,KEEP_LANE,-0.827,0.22,inf,0.0,
1784006310.594,KEEP_LANE,-0.983,0.22,inf,0.0,
1784006310.651,KEEP_LANE,-0.979,0.22,3.55,0.0,
1784006310.708,KEEP_LANE,-0.961,0.22,3.55,0.0,
1784006310.763,KEEP_LANE,-0.647,0.22,inf,0.0,
1784006310.819,KEEP_LANE,-0.470,0.22,inf,0.0,
1784006310.876,KEEP_LANE,-0.124,0.22,inf,0.0,
1784006310.915,KEEP_LANE,0.000,0.00,0.00,0.0,LANE_LOST
1784006313.991,E_STOP,0.000,0.00,0.00,0.0,E_STOP
